CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	9238.6675	10794.0534	0.2000	10.0000
2	5284.4620	9865.6018	0.2000	10.0000
3	1123.1056	7096.1703	0.2000	10.0000
4	4116.6947	13727.9410	0.2000	10.0000
5	12628.3664	6598.3213	0.2000	10.0000
6	5268.0203	6640.8738	0.2000	10.0000
7	1528.5671	8927.6780	0.2000	10.0000
8	12930.3559	8175.0845	0.2000	10.0000
9	10402.4541	8798.6260	0.2000	10.0000
10	6083.6425	1251.4241	0.2000	10.0000
11	6582.5508	14513.3544	0.2000	10.0000
12	9687.9166	14526.0231	0.2000	10.0000
13	6807.9442	12103.8521	0.2000	10.0000
14	5673.1924	4470.1597	0.2000	10.0000
15	5020.5456	4748.8185	0.2000	10.0000
16	7577.2084	4652.2402	0.2000	10.0000
17	11665.0013	2218.1626	0.2000	10.0000
18	2776.3105	13308.1363	0.2000	10.0000
19	3527.5595	8082.4147	0.2000	10.0000
20	168.4246	10476.9131	0.2000	10.0000
21	7405.8705	5429.7458	0.2000	10.0000
22	8134.8827	10562.3253	0.2000	10.0000
23	9907.3830	6668.1949	0.2000	10.0000
24	6759.5122	6233.0135	0.2000	10.0000
25	3152.6852	3160.8835	0.2000	10.0000
26	13823.5272	8590.4077	0.2000	10.0000
27	1645.1851	10620.9092	0.2000	10.0000
28	3143.3245	11882.5985	0.2000	10.0000
29	14911.0530	14378.4693	0.2000	10.0000
30	4966.3547	7965.3693	0.2000	10.0000
31	9451.4543	316.2018	0.2000	10.0000
32	8456.2399	12614.0245	0.2000	10.0000
33	8828.9428	1962.6886	0.2000	10.0000
34	3106.6392	2212.2210	0.2000	10.0000
35	3580.2704	10106.1296	0.2000	10.0000
36	7562.3601	7121.0536	0.2000	10.0000
37	5454.5783	2543.9644	0.2000	10.0000
38	10814.7766	3315.1972	0.2000	10.0000
39	1449.1371	1378.1572	0.2000	10.0000
40	1757.4685	2802.3867	0.2000	10.0000
41	12349.6932	11804.0540	0.2000	10.0000
42	4369.4377	14786.0902	0.2000	10.0000
43	10448.3484	4157.1042	0.2000	10.0000
44	4256.1017	4883.9836	0.2000	10.0000
45	11141.4941	5600.2611	0.2000	10.0000
46	9121.3932	13008.4466	0.2000	10.0000
47	2398.4770	8664.9664	0.2000	10.0000
48	5291.2479	8671.2291	0.2000	10.0000
49	6056.8589	10633.5166	0.2000	10.0000
50	2334.8510	9701.1220	0.2000	10.0000
51	4811.2598	2026.4048	0.2000	10.0000
52	7295.6009	8240.7075	0.2000	10.0000
53	5611.0052	66.8146	0.2000	10.0000
54	14093.4608	10304.2465	0.2000	10.0000
55	10771.0278	983.9331	0.2000	10.0000
56	3627.7034	4372.2821	0.2000	10.0000
57	13797.2304	9744.0073	0.2000	10.0000
58	6677.5586	13019.6499	0.2000	10.0000
59	3416.8087	10755.9783	0.2000	10.0000
60	723.6120	13967.1638	0.2000	10.0000
61	3341.6271	157.0251	0.2000	10.0000
62	3233.6023	4875.2597	0.2000	10.0000
63	9318.5683	8162.5554	0.2000	10.0000
64	12970.9233	11265.4867	0.2000	10.0000
65	8145.1797	6977.9247	0.2000	10.0000
66	6091.7062	11795.6724	0.2000	10.0000
67	575.0239	4563.1532	0.2000	10.0000
68	4721.0058	11789.0542	0.2000	10.0000
69	382.1107	11219.9896	0.2000	10.0000
70	3319.1066	12681.5881	0.2000	10.0000
71	4578.8270	2663.8715	0.2000	10.0000
72	10578.9841	10773.5880	0.2000	10.0000
73	11198.8577	14663.9224	0.2000	10.0000
74	3136.1337	843.4475	0.2000	10.0000
75	9221.4644	5599.0271	0.2000	10.0000
76	12745.3824	9334.1442	0.2000	10.0000
77	4576.2748	6796.6911	0.2000	10.0000
78	12432.6694	10742.5072	0.2000	10.0000
79	11657.3549	8287.3099	0.2000	10.0000
80	4251.0866	7519.7395	0.2000	10.0000
81	5864.7823	7637.0990	0.0000	0.0000
82	4125.4867	8823.4615	0.0000	0.0000
83	522.9016	874.6810	0.0000	0.0000
84	14340.0388	11954.4566	0.0000	0.0000
85	7549.7364	2563.7315	0.0000	0.0000
86	11017.0711	10107.6068	0.0000	0.0000
87	402.1378	9258.0401	0.0000	0.0000
88	3876.5558	11472.7893	0.0000	0.0000
