CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	10155.3063	353.3506	0.2000	10.0000
2	14215.3539	6446.2492	0.2000	10.0000
3	7739.2021	1586.8539	0.2000	10.0000
4	8563.8904	9652.2943	0.2000	10.0000
5	47.2523	7473.1117	0.2000	10.0000
6	9788.1182	11685.8836	0.2000	10.0000
7	4167.5431	2366.5781	0.2000	10.0000
8	2819.4324	3073.9956	0.2000	10.0000
9	11431.1217	12627.3603	0.2000	10.0000
10	12277.6381	4093.4127	0.2000	10.0000
11	7589.1454	7901.3252	0.2000	10.0000
12	3368.3063	8003.8604	0.2000	10.0000
13	13708.4267	9294.0851	0.2000	10.0000
14	13850.6536	1174.7301	0.2000	10.0000
15	9945.0994	1906.7081	0.2000	10.0000
16	7115.8169	11866.0492	0.2000	10.0000
17	10930.9313	2226.4988	0.2000	10.0000
18	2353.9952	681.8370	0.2000	10.0000
19	2954.2442	5681.7782	0.2000	10.0000
20	9295.6386	507.2220	0.2000	10.0000
21	8365.0632	366.7726	0.2000	10.0000
22	1548.6852	12226.4632	0.2000	10.0000
23	12052.3325	10203.4646	0.2000	10.0000
24	12117.0303	341.8913	0.2000	10.0000
25	4839.4038	6880.3665	0.2000	10.0000
26	12974.7323	10.2190	0.2000	10.0000
27	3697.4925	4416.9299	0.2000	10.0000
28	13135.2141	3953.4701	0.2000	10.0000
29	5561.9120	12915.7953	0.2000	10.0000
30	12130.8043	6159.2495	0.2000	10.0000
31	11143.2497	5688.3245	0.2000	10.0000
32	13535.6872	1899.1602	0.2000	10.0000
33	12413.0053	7399.5738	0.2000	10.0000
34	1692.2491	6703.4260	0.2000	10.0000
35	14326.3955	501.3016	0.2000	10.0000
36	6709.2349	1573.5137	0.0000	0.0000
37	3973.6291	8541.4770	0.0000	0.0000
38	10987.3447	7842.5619	0.0000	0.0000
39	11551.3531	2613.2209	0.0000	0.0000
40	14725.5306	2081.1613	0.0000	0.0000
