CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	1691.8743	4243.0455	0.2000	10.0000
2	9328.9550	4756.9039	0.2000	10.0000
3	6984.3343	7324.4558	0.2000	10.0000
4	4979.1208	1696.4614	0.2000	10.0000
5	13883.9621	5437.8439	0.2000	10.0000
6	12915.6705	2064.7543	0.2000	10.0000
7	10470.1196	7321.2774	0.2000	10.0000
8	11801.8620	8224.2007	0.2000	10.0000
9	9411.9271	13511.5091	0.2000	10.0000
10	455.3592	1129.3336	0.2000	10.0000
11	11514.6020	6275.2763	0.2000	10.0000
12	8839.5502	12444.1416	0.2000	10.0000
13	13241.7196	5008.0158	0.2000	10.0000
14	13811.0577	8172.1689	0.2000	10.0000
15	11541.3822	1733.4713	0.2000	10.0000
16	1582.4036	6357.3124	0.2000	10.0000
17	6600.3284	14908.4994	0.2000	10.0000
18	6984.5909	9961.1570	0.2000	10.0000
19	7923.7173	12268.8680	0.2000	10.0000
20	11561.5162	4499.8238	0.2000	10.0000
21	12329.4564	5863.6259	0.2000	10.0000
22	358.9278	12346.9760	0.2000	10.0000
23	8701.4557	6171.0944	0.2000	10.0000
24	9687.7663	1125.7428	0.2000	10.0000
25	7463.9024	12871.3111	0.2000	10.0000
26	12500.4144	6494.2692	0.2000	10.0000
27	2403.5578	7798.0279	0.2000	10.0000
28	7642.2118	1103.6108	0.2000	10.0000
29	2921.1423	2135.3694	0.2000	10.0000
30	4388.8167	9339.9926	0.2000	10.0000
31	4105.0570	5934.7517	0.2000	10.0000
32	8977.9780	7531.8130	0.2000	10.0000
33	7086.2816	11834.1976	0.2000	10.0000
34	3862.3056	4262.6255	0.2000	10.0000
35	7814.7645	7394.8804	0.2000	10.0000
36	8861.9508	1883.3165	0.2000	10.0000
37	10310.4505	6360.6968	0.2000	10.0000
38	11695.6352	2315.7797	0.2000	10.0000
39	12264.5323	7453.2480	0.2000	10.0000
40	11033.1877	9145.9265	0.2000	10.0000
41	11738.5970	14235.3370	0.2000	10.0000
42	14016.8329	6825.5589	0.2000	10.0000
43	7402.2445	10870.1583	0.2000	10.0000
44	9109.9122	10450.7129	0.2000	10.0000
45	10253.6991	2017.2271	0.2000	10.0000
46	6624.9908	12944.0542	0.2000	10.0000
47	697.9842	10004.4768	0.2000	10.0000
48	5083.1698	14054.2878	0.2000	10.0000
49	12671.6271	13128.5529	0.2000	10.0000
50	13931.1073	1969.3542	0.2000	10.0000
51	11784.8208	257.8786	0.0000	0.0000
52	5995.0413	10364.3457	0.0000	0.0000
53	12015.4477	9642.2714	0.0000	0.0000
54	1319.1212	1855.8718	0.0000	0.0000
55	10058.7092	9186.8867	0.0000	0.0000
56	3736.1645	12857.6179	0.0000	0.0000
