CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	1292.1945	11321.2849	0.2000	10.0000
2	10254.6534	8465.4786	0.2000	10.0000
3	17051.2136	4615.6499	0.2000	10.0000
4	15805.3605	2546.1416	0.2000	10.0000
5	19656.6294	16390.9433	0.2000	10.0000
6	8459.4463	18117.8083	0.2000	10.0000
7	3877.6045	8628.2794	0.2000	10.0000
8	7728.5713	13857.7401	0.2000	10.0000
9	5718.3091	15586.5337	0.2000	10.0000
10	9184.7224	8968.3661	0.2000	10.0000
11	15497.6277	10730.5055	0.2000	10.0000
12	15274.3896	15083.6170	0.2000	10.0000
13	16740.3651	12025.3095	0.2000	10.0000
14	18588.7284	10095.3902	0.2000	10.0000
15	10831.5174	15334.3676	0.2000	10.0000
16	13300.7549	16248.3812	0.2000	10.0000
17	6931.9223	4586.7194	0.2000	10.0000
18	8436.9830	3315.3601	0.2000	10.0000
19	19838.9644	13326.7580	0.2000	10.0000
20	12340.2640	13901.2571	0.2000	10.0000
21	2167.4674	10807.7778	0.2000	10.0000
22	5070.9492	16075.4762	0.2000	10.0000
23	8073.7271	7141.8088	0.2000	10.0000
24	8799.5454	19837.8613	0.2000	10.0000
25	17877.8059	10196.2529	0.2000	10.0000
26	15639.0744	17558.4967	0.2000	10.0000
27	13276.5555	9006.0286	0.2000	10.0000
28	12424.7730	3589.2451	0.2000	10.0000
29	18168.8721	10939.9686	0.2000	10.0000
30	16311.5370	16984.7132	0.2000	10.0000
31	3279.0191	13308.2624	0.2000	10.0000
32	18889.5324	11204.2474	0.2000	10.0000
33	11133.2999	13893.5708	0.2000	10.0000
34	17262.3002	6004.9590	0.2000	10.0000
35	11759.4769	11503.3584	0.2000	10.0000
36	17777.3837	5381.2323	0.2000	10.0000
37	17947.4284	3035.3513	0.2000	10.0000
38	16903.2945	15588.9322	0.2000	10.0000
39	16202.6044	6847.1958	0.2000	10.0000
40	1278.9221	13938.6057	0.2000	10.0000
41	875.9410	11780.2959	0.2000	10.0000
42	12105.7350	8292.4287	0.2000	10.0000
43	4059.0063	12771.2476	0.2000	10.0000
44	16328.0999	5060.6959	0.2000	10.0000
45	15950.8967	7902.1212	0.2000	10.0000
46	19351.4323	7536.4261	0.2000	10.0000
47	15207.9896	7265.7783	0.2000	10.0000
48	9314.3647	7847.0733	0.2000	10.0000
49	14131.9492	13895.7821	0.2000	10.0000
50	5071.0473	11165.3065	0.2000	10.0000
51	14960.5559	16508.9977	0.2000	10.0000
52	4924.9418	9242.8612	0.2000	10.0000
53	6114.5261	7097.4880	0.2000	10.0000
54	10075.0211	15824.9143	0.2000	10.0000
55	11264.5740	18354.9654	0.2000	10.0000
56	15552.9974	18858.4611	0.2000	10.0000
57	17719.7798	9182.5049	0.2000	10.0000
58	12115.5547	10121.0894	0.2000	10.0000
59	12935.7353	14202.1072	0.2000	10.0000
60	13586.6995	15077.6516	0.2000	10.0000
61	9809.3915	10542.4458	0.2000	10.0000
62	6188.9631	855.3758	0.2000	10.0000
63	18464.4177	5207.9665	0.2000	10.0000
64	3474.2273	7413.2098	0.2000	10.0000
65	15337.3124	14436.2187	0.2000	10.0000
66	840.5514	10153.7892	0.2000	10.0000
67	11620.0834	12931.2881	0.2000	10.0000
68	19150.6736	17987.5479	0.2000	10.0000
69	16067.1512	11110.7017	0.2000	10.0000
70	11057.8813	3340.7148	0.2000	10.0000
71	11576.0705	15697.6650	0.2000	10.0000
72	8801.4156	7324.1470	0.2000	10.0000
73	11590.9484	5962.7263	0.2000	10.0000
74	13758.6923	8486.8783	0.2000	10.0000
75	9054.6417	9967.8316	0.2000	10.0000
76	491.0005	6895.0633	0.2000	10.0000
77	12540.1117	17574.3250	0.2000	10.0000
78	1622.2011	13292.3294	0.2000	10.0000
79	13814.6526	19445.0796	0.2000	10.0000
80	6064.0889	4799.6923	0.2000	10.0000
81	11121.4653	16473.4053	0.2000	10.0000
82	19178.9979	11736.0264	0.2000	10.0000
83	14990.6175	2323.7237	0.2000	10.0000
84	18976.5288	9349.7246	0.2000	10.0000
85	9477.3122	5061.3915	0.2000	10.0000
86	270.5641	14215.5129	0.2000	10.0000
87	15583.7157	9823.0970	0.2000	10.0000
