CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	115.0696	5197.1907	0.2000	10.0000
2	14134.6075	8637.0630	0.2000	10.0000
3	18079.1710	17120.4908	0.2000	10.0000
4	737.6373	3451.9241	0.2000	10.0000
5	18538.0887	1981.2702	0.2000	10.0000
6	8182.9566	5475.6043	0.2000	10.0000
7	7636.8967	7421.4599	0.2000	10.0000
8	16163.0924	8392.3949	0.2000	10.0000
9	16032.9083	19205.2503	0.2000	10.0000
10	16257.6003	11703.9076	0.2000	10.0000
11	7978.4464	13438.4853	0.2000	10.0000
12	17120.4323	6818.6963	0.2000	10.0000
13	12944.5080	2536.0890	0.2000	10.0000
14	700.1107	11340.4224	0.2000	10.0000
15	7438.1479	12078.1078	0.2000	10.0000
16	12423.7612	1292.7703	0.2000	10.0000
17	19578.8210	5971.3949	0.2000	10.0000
18	19385.0141	12135.6620	0.2000	10.0000
19	859.2736	10672.5064	0.2000	10.0000
20	7547.7292	5229.9357	0.2000	10.0000
21	6484.3957	6258.8064	0.2000	10.0000
22	13945.6080	3324.6575	0.2000	10.0000
23	14333.5227	2548.9558	0.2000	10.0000
24	9314.4540	13174.4100	0.2000	10.0000
25	9716.1693	8966.3596	0.2000	10.0000
26	3208.0050	14556.5830	0.2000	10.0000
27	9438.5897	6240.7970	0.2000	10.0000
28	19755.5865	4316.5956	0.2000	10.0000
29	10489.7684	12306.2363	0.2000	10.0000
30	741.2006	13213.8181	0.2000	10.0000
31	7631.3583	10728.8746	0.2000	10.0000
32	10147.5720	12893.8796	0.2000	10.0000
33	7094.4048	174.0747	0.2000	10.0000
34	3322.4682	7736.9615	0.2000	10.0000
35	18863.9822	16276.4073	0.2000	10.0000
36	6493.1149	7669.8256	0.2000	10.0000
37	2714.5995	2015.8442	0.2000	10.0000
38	4790.1879	11239.0555	0.2000	10.0000
39	11899.2533	11777.4950	0.2000	10.0000
40	15179.4499	6653.8216	0.2000	10.0000
41	6287.8893	9209.0622	0.2000	10.0000
42	19257.6103	2496.9513	0.2000	10.0000
43	10164.0382	9400.5124	0.2000	10.0000
44	10894.9462	10555.5488	0.2000	10.0000
45	2521.7768	14251.9886	0.2000	10.0000
46	14692.6703	6274.7090	0.2000	10.0000
47	19464.3340	10166.2688	0.2000	10.0000
48	6583.8898	9742.4426	0.2000	10.0000
49	3785.1807	3738.0539	0.2000	10.0000
50	5072.1049	5246.6769	0.2000	10.0000
51	6716.5318	11680.3114	0.2000	10.0000
52	6441.0308	10987.7257	0.2000	10.0000
53	8765.4755	11537.7733	0.2000	10.0000
54	15655.7465	559.3653	0.2000	10.0000
55	14153.0801	9343.2648	0.2000	10.0000
56	4580.3365	7507.5393	0.2000	10.0000
57	14401.3246	713.7024	0.2000	10.0000
58	7283.4585	11375.1601	0.2000	10.0000
59	8956.4253	10389.7932	0.2000	10.0000
60	3763.1926	14131.4293	0.2000	10.0000
61	5244.3826	8917.4340	0.2000	10.0000
62	9269.9902	5581.4422	0.2000	10.0000
63	4337.6830	1140.2028	0.2000	10.0000
64	11114.8171	5455.2458	0.2000	10.0000
65	14255.0302	4375.1285	0.2000	10.0000
66	13723.8675	366.6443	0.2000	10.0000
67	6611.8946	17383.0355	0.2000	10.0000
68	15740.2932	7460.4739	0.2000	10.0000
69	399.0836	13835.7847	0.2000	10.0000
70	18342.6020	9101.5496	0.2000	10.0000
71	11368.7952	11485.4916	0.2000	10.0000
72	18853.4694	10314.3028	0.2000	10.0000
73	18252.3468	7371.4346	0.2000	10.0000
74	12256.2992	6509.1924	0.2000	10.0000
75	18777.4559	11165.7954	0.2000	10.0000
76	17599.8444	3234.8284	0.2000	10.0000
77	5801.0199	12788.6201	0.2000	10.0000
78	2156.2763	16712.2922	0.2000	10.0000
79	12488.0988	9935.1193	0.2000	10.0000
80	17122.8628	3791.2367	0.2000	10.0000
81	10607.1705	6682.5965	0.2000	10.0000
82	13632.2839	6022.9880	0.2000	10.0000
83	3700.0704	2108.2970	0.2000	10.0000
84	16062.2639	12852.5470	0.2000	10.0000
85	18438.9541	8192.3538	0.2000	10.0000
86	7284.0667	3951.5346	0.2000	10.0000
87	17806.3495	13422.6272	0.2000	10.0000
88	5230.7995	19386.3344	0.2000	10.0000
89	17296.8687	10860.3662	0.2000	10.0000
90	17070.5902	17645.2674	0.2000	10.0000
91	15452.1020	2063.0856	0.2000	10.0000
92	16790.2142	15645.2403	0.2000	10.0000
93	11818.9739	8626.8919	0.2000	10.0000
94	1906.1349	15640.9875	0.2000	10.0000
95	16695.5010	10163.7131	0.2000	10.0000
96	2547.8895	19046.9093	0.2000	10.0000
97	3629.4305	5836.0951	0.2000	10.0000
98	4958.2284	18091.0719	0.2000	10.0000
99	120.9759	17289.2587	0.2000	10.0000
100	16475.8599	3683.1842	0.2000	10.0000
101	11503.8995	10341.0586	0.2000	10.0000
102	10148.4470	10100.1015	0.2000	10.0000
103	18209.5782	2593.4317	0.2000	10.0000
104	13528.2966	8391.1813	0.2000	10.0000
105	17484.2600	5696.1222	0.2000	10.0000
106	19793.0438	9295.8978	0.2000	10.0000
107	3721.0942	10274.9618	0.2000	10.0000
108	18956.1258	6774.0719	0.2000	10.0000
109	18836.8294	4694.6791	0.2000	10.0000
110	3947.3060	11632.9602	0.2000	10.0000
111	7958.1073	8488.9051	0.0000	0.0000
112	19651.4229	8328.0238	0.0000	0.0000
113	15048.4143	8256.1938	0.0000	0.0000
114	19466.9938	16428.1337	0.0000	0.0000
