CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	7768.1366	3586.6333	0.2000	10.0000
2	1204.7269	10402.2908	0.2000	10.0000
3	13661.8879	5896.5744	0.2000	10.0000
4	7254.8000	1899.2399	0.2000	10.0000
5	4929.8825	4364.8509	0.2000	10.0000
6	2308.7067	12045.6561	0.2000	10.0000
7	2491.7311	11249.4506	0.2000	10.0000
8	9998.8839	5521.8897	0.2000	10.0000
9	12993.7199	4778.3394	0.2000	10.0000
10	4293.8784	10210.1094	0.2000	10.0000
11	5377.4462	1863.5611	0.2000	10.0000
12	2749.4624	13850.5582	0.2000	10.0000
13	3321.2705	14829.6111	0.2000	10.0000
14	4776.9469	3733.0221	0.2000	10.0000
15	10393.0929	1805.6137	0.2000	10.0000
16	1988.3085	4516.2786	0.2000	10.0000
17	6512.5333	6758.7823	0.2000	10.0000
18	4526.4706	6007.2880	0.2000	10.0000
19	8789.0343	3098.2374	0.2000	10.0000
20	2192.0170	9975.8048	0.2000	10.0000
21	6102.9913	8937.2327	0.2000	10.0000
22	8696.4122	4091.0637	0.2000	10.0000
23	8841.2236	8021.6796	0.2000	10.0000
24	4227.7612	2083.0761	0.2000	10.0000
25	6423.6044	1826.4861	0.2000	10.0000
26	686.3143	12113.3672	0.0000	0.0000
27	4882.8780	6664.5924	0.0000	0.0000
28	9101.4452	6002.4779	0.0000	0.0000
29	9188.8852	1220.5385	0.0000	0.0000
