CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	8741.6058	3606.3615	0.2000	10.0000
2	39.5339	14006.2995	0.2000	10.0000
3	10414.3035	8627.2505	0.2000	10.0000
4	3625.0802	6953.6926	0.2000	10.0000
5	4117.1294	3793.7282	0.2000	10.0000
6	1425.9254	8385.9654	0.2000	10.0000
7	7852.2426	3674.9454	0.2000	10.0000
8	11007.2498	6567.7290	0.2000	10.0000
9	8967.4906	2502.8181	0.2000	10.0000
10	12472.1895	5491.5128	0.2000	10.0000
11	1999.1448	9960.0651	0.2000	10.0000
12	7569.0471	6271.2823	0.2000	10.0000
13	5638.3290	1804.0780	0.2000	10.0000
14	4358.0802	10349.2953	0.2000	10.0000
15	3516.7286	7758.4149	0.2000	10.0000
16	9658.8484	2628.0279	0.2000	10.0000
17	624.0485	531.7967	0.2000	10.0000
18	2856.0501	12958.5395	0.2000	10.0000
19	4518.3200	948.6201	0.2000	10.0000
20	2298.8680	9301.9860	0.2000	10.0000
21	6898.0531	2322.1277	0.2000	10.0000
22	2393.5665	14948.1819	0.2000	10.0000
23	333.6473	5575.2194	0.2000	10.0000
24	3150.2560	11876.6226	0.2000	10.0000
25	4806.8928	4053.7719	0.2000	10.0000
26	5832.0560	5307.7563	0.2000	10.0000
27	9064.7753	9766.3092	0.2000	10.0000
28	2458.3920	810.2281	0.2000	10.0000
29	2040.3455	13657.2055	0.2000	10.0000
30	9161.9639	8548.2521	0.2000	10.0000
31	4993.9294	10078.7542	0.2000	10.0000
32	9358.6109	4276.6184	0.2000	10.0000
33	2166.3580	2929.8903	0.2000	10.0000
34	10879.1709	5942.5251	0.2000	10.0000
35	3774.6037	37.1397	0.2000	10.0000
36	3181.3669	2185.5852	0.0000	0.0000
37	671.7315	1754.5946	0.0000	0.0000
38	7830.3234	6919.6370	0.0000	0.0000
39	5691.0363	679.6441	0.0000	0.0000
40	447.0073	12619.1260	0.0000	0.0000
