CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	7707.3181	5848.7973	0.2000	10.0000
2	8857.7892	9365.0014	0.2000	10.0000
3	8614.5125	7637.9215	0.2000	10.0000
4	4574.1173	1489.5498	0.2000	10.0000
5	7117.5420	2703.2958	0.2000	10.0000
6	9471.2214	6161.1076	0.2000	10.0000
7	5277.6046	5829.0372	0.2000	10.0000
8	12804.6053	1543.7883	0.2000	10.0000
9	6276.8555	5199.3881	0.2000	10.0000
10	4672.0790	6097.7326	0.2000	10.0000
11	14035.9101	7967.9236	0.2000	10.0000
12	5204.4127	3603.4566	0.2000	10.0000
13	9696.6998	1763.1326	0.2000	10.0000
14	5741.1330	3883.2075	0.2000	10.0000
15	7702.9500	3841.9929	0.2000	10.0000
16	4638.8931	4417.5603	0.2000	10.0000
17	2678.5410	9770.1740	0.2000	10.0000
18	13280.5517	1023.1093	0.2000	10.0000
19	9802.2319	9127.7130	0.2000	10.0000
20	4515.4554	2424.9960	0.2000	10.0000
21	8641.7276	1115.6072	0.2000	10.0000
22	9921.3702	3627.6664	0.2000	10.0000
23	4967.7147	2987.1907	0.2000	10.0000
24	3989.8111	3465.3080	0.2000	10.0000
25	11770.7232	4929.3775	0.2000	10.0000
26	12304.7445	5853.7767	0.2000	10.0000
27	7256.9300	4323.7549	0.2000	10.0000
28	10313.3110	311.8390	0.2000	10.0000
29	8556.1096	12442.5018	0.2000	10.0000
30	11179.6366	3851.8354	0.2000	10.0000
31	2432.0100	2212.3634	0.2000	10.0000
32	6354.4002	10454.3436	0.2000	10.0000
33	3884.0524	2747.6499	0.2000	10.0000
34	14059.8698	5593.5872	0.2000	10.0000
35	5873.2376	11964.4680	0.2000	10.0000
36	5538.4714	384.8891	0.0000	0.0000
37	9687.3124	7784.0248	0.0000	0.0000
38	14343.8847	14243.6562	0.0000	0.0000
39	8380.2735	234.4862	0.0000	0.0000
40	4806.6212	7316.5257	0.0000	0.0000
