CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	12876.9257	984.5910	0.2000	10.0000
2	13665.2018	15756.3245	0.2000	10.0000
3	17284.3317	12837.0149	0.2000	10.0000
4	11806.6232	4309.0672	0.2000	10.0000
5	1011.8573	10758.6486	0.2000	10.0000
6	19613.1929	9514.8676	0.2000	10.0000
7	1167.7158	15256.9063	0.2000	10.0000
8	18073.4994	11706.3966	0.2000	10.0000
9	6822.6516	16237.6288	0.2000	10.0000
10	11615.5149	15317.2880	0.2000	10.0000
11	15742.1470	12406.5426	0.2000	10.0000
12	15841.4810	9267.7057	0.2000	10.0000
13	379.4115	7708.6311	0.2000	10.0000
14	16379.7086	4172.3396	0.2000	10.0000
15	19516.5487	13878.8333	0.2000	10.0000
16	13216.6268	5166.2340	0.2000	10.0000
17	4289.7221	15287.7421	0.2000	10.0000
18	52.5718	18726.3391	0.2000	10.0000
19	7836.5052	17970.7795	0.2000	10.0000
20	19706.4966	17026.7752	0.2000	10.0000
21	288.0562	15020.5388	0.2000	10.0000
22	16535.5938	13100.9602	0.2000	10.0000
23	19877.7090	4465.0586	0.2000	10.0000
24	16982.7497	10952.4691	0.2000	10.0000
25	17324.0138	13869.0028	0.2000	10.0000
26	15918.5899	16968.6455	0.2000	10.0000
27	3215.8025	9910.6751	0.2000	10.0000
28	13338.0321	17689.1162	0.2000	10.0000
29	10126.5771	4758.1262	0.2000	10.0000
30	17416.8740	8790.3302	0.2000	10.0000
31	17168.8229	2079.1048	0.2000	10.0000
32	12632.1181	15397.4030	0.2000	10.0000
33	4872.6860	16003.1551	0.2000	10.0000
34	15056.4826	14436.9175	0.2000	10.0000
35	2590.7286	16717.0095	0.2000	10.0000
36	15106.4132	6592.5091	0.2000	10.0000
37	17747.0970	2913.6995	0.2000	10.0000
38	19292.5488	10169.1907	0.2000	10.0000
39	9028.0314	18137.0731	0.2000	10.0000
40	3298.0005	17232.4236	0.2000	10.0000
41	15314.6406	7322.9749	0.2000	10.0000
42	16083.2864	11600.6002	0.2000	10.0000
43	19300.2560	3313.5828	0.2000	10.0000
44	1507.1828	13415.8635	0.2000	10.0000
45	6682.0634	15558.3158	0.2000	10.0000
46	12378.5521	8183.9844	0.2000	10.0000
47	5446.1294	14106.3737	0.2000	10.0000
48	8698.1218	2173.7379	0.2000	10.0000
49	11014.5646	10808.9212	0.2000	10.0000
50	2674.6006	10375.1825	0.2000	10.0000
51	17318.5512	15758.7887	0.2000	10.0000
52	9683.2847	15455.5326	0.2000	10.0000
53	11575.1120	5511.5494	0.2000	10.0000
54	18246.2892	4761.3472	0.2000	10.0000
55	4527.0599	195.5877	0.2000	10.0000
56	5072.1659	12691.9108	0.2000	10.0000
57	27.8219	11899.7507	0.2000	10.0000
58	6037.8628	12705.3576	0.2000	10.0000
59	17322.4100	14947.8409	0.2000	10.0000
60	17463.8590	12107.9943	0.2000	10.0000
61	5068.1048	1671.3388	0.2000	10.0000
62	1330.6965	12796.2720	0.2000	10.0000
63	15165.8459	3534.2113	0.2000	10.0000
64	15435.8858	11523.4971	0.2000	10.0000
65	15462.4467	8644.6247	0.2000	10.0000
66	12159.8603	17164.5937	0.2000	10.0000
67	1066.1068	16316.0987	0.2000	10.0000
68	802.5078	15775.1095	0.2000	10.0000
69	3712.7556	19074.2797	0.2000	10.0000
70	18839.9467	18320.4888	0.2000	10.0000
71	9402.6910	1756.3522	0.2000	10.0000
72	11692.5948	13721.7795	0.2000	10.0000
73	13718.8665	8468.3584	0.2000	10.0000
74	19165.2268	15322.8783	0.2000	10.0000
75	13833.9973	12074.3034	0.2000	10.0000
76	2688.9452	14488.5636	0.2000	10.0000
77	6616.9066	5528.0695	0.2000	10.0000
78	15805.8924	4708.9549	0.2000	10.0000
79	5335.7424	47.6766	0.2000	10.0000
80	12913.4258	10699.9370	0.2000	10.0000
81	12355.8258	2184.5796	0.2000	10.0000
82	4768.6422	19454.6290	0.2000	10.0000
83	13691.4904	5932.5352	0.2000	10.0000
84	845.6139	19696.4473	0.2000	10.0000
85	4076.2538	10949.1002	0.2000	10.0000
86	7630.2613	14891.9878	0.2000	10.0000
87	7400.3558	12684.3174	0.2000	10.0000
88	14268.4350	14569.7786	0.2000	10.0000
89	5847.6676	15181.8992	0.2000	10.0000
90	4477.1389	14386.6353	0.2000	10.0000
91	13053.3965	2412.3854	0.2000	10.0000
92	2092.8297	17396.6360	0.2000	10.0000
93	15749.7852	17896.4724	0.2000	10.0000
94	2539.6738	8542.5702	0.2000	10.0000
95	5857.1984	19911.1041	0.2000	10.0000
96	14694.7072	12341.0417	0.2000	10.0000
97	14174.9204	1898.1916	0.2000	10.0000
98	5010.0079	12067.0994	0.2000	10.0000
99	8304.2459	2910.9937	0.2000	10.0000
100	4453.1013	17895.6918	0.2000	10.0000
101	9125.8549	13884.2042	0.2000	10.0000
102	3322.3408	7716.5747	0.2000	10.0000
103	15749.0020	15989.8645	0.2000	10.0000
104	5931.2656	7822.8234	0.2000	10.0000
105	6086.7795	15858.3745	0.2000	10.0000
106	16268.5164	10515.6740	0.2000	10.0000
107	8296.8387	5944.5505	0.2000	10.0000
108	1860.4593	14109.6223	0.2000	10.0000
109	7656.4838	16946.3958	0.2000	10.0000
110	10763.9886	15345.0646	0.2000	10.0000
111	947.0435	13890.1968	0.0000	0.0000
112	18574.1535	14156.7430	0.0000	0.0000
113	8610.7905	16522.6726	0.0000	0.0000
114	1695.9780	10344.0452	0.0000	0.0000
115	15296.5425	5187.6597	0.0000	0.0000
