CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	7967.5429	2038.5490	0.2000	10.0000
2	4907.6490	1301.5100	0.2000	10.0000
3	5977.1239	6427.0123	0.2000	10.0000
4	3398.9062	1291.2481	0.2000	10.0000
5	9548.8600	1735.9220	0.2000	10.0000
6	12723.9824	3669.5589	0.2000	10.0000
7	7835.6297	8700.6098	0.2000	10.0000
8	9983.5499	6067.4336	0.2000	10.0000
9	7933.4191	11944.8152	0.2000	10.0000
10	10655.1137	3844.9320	0.2000	10.0000
11	10058.1451	9449.7096	0.2000	10.0000
12	7803.3038	5419.2798	0.2000	10.0000
13	3399.6256	11379.6778	0.2000	10.0000
14	647.1616	2885.6605	0.2000	10.0000
15	6296.7980	11958.2149	0.2000	10.0000
16	6292.6829	13889.8393	0.2000	10.0000
17	5863.3920	8357.0815	0.2000	10.0000
18	249.4134	89.8536	0.2000	10.0000
19	5582.7783	14302.0632	0.2000	10.0000
20	54.6130	10418.6819	0.2000	10.0000
21	11784.1951	4589.0084	0.2000	10.0000
22	5178.9859	13663.7561	0.2000	10.0000
23	8171.5989	7260.1543	0.2000	10.0000
24	3296.7186	661.2059	0.2000	10.0000
25	4076.4687	9482.2427	0.2000	10.0000
26	386.3140	12306.9887	0.2000	10.0000
27	9093.5544	10994.7115	0.2000	10.0000
28	12409.9286	2198.7963	0.2000	10.0000
29	5044.3093	3621.4666	0.2000	10.0000
30	5098.8960	12480.1802	0.2000	10.0000
31	1254.3544	10429.8069	0.2000	10.0000
32	4117.9977	10511.9452	0.2000	10.0000
33	9103.7654	11849.5029	0.2000	10.0000
34	10387.4754	878.5225	0.2000	10.0000
35	1996.9258	12007.2785	0.2000	10.0000
36	8487.2154	2460.9169	0.2000	10.0000
37	1524.0421	12552.3447	0.2000	10.0000
38	6404.2675	1441.4044	0.2000	10.0000
39	3226.0210	13430.2775	0.2000	10.0000
40	5236.2960	9470.0522	0.2000	10.0000
41	13116.0120	1593.0216	0.2000	10.0000
42	12959.2144	164.1157	0.2000	10.0000
43	6782.8117	14627.8343	0.2000	10.0000
44	2277.6317	7610.3388	0.2000	10.0000
45	6863.7702	10341.3917	0.2000	10.0000
46	6918.1394	11238.4309	0.2000	10.0000
47	5470.2815	11653.1554	0.2000	10.0000
48	3855.0967	2237.1614	0.2000	10.0000
49	10679.0767	7349.8456	0.2000	10.0000
50	7924.7461	13998.8303	0.2000	10.0000
51	2429.9322	13172.8031	0.0000	0.0000
52	12054.6881	468.4501	0.0000	0.0000
53	9465.3509	3060.6737	0.0000	0.0000
54	5585.4185	10318.9821	0.0000	0.0000
55	714.0816	4070.7498	0.0000	0.0000
56	4434.3961	14245.4089	0.0000	0.0000
