CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	12520.9439	13619.7987	0.2000	10.0000
2	10671.4207	7262.7097	0.2000	10.0000
3	11569.9320	10404.4859	0.2000	10.0000
4	7786.3965	3980.6494	0.2000	10.0000
5	10300.9467	9898.9554	0.2000	10.0000
6	8986.1662	2903.4138	0.2000	10.0000
7	12499.6239	5307.0416	0.2000	10.0000
8	11269.2435	4728.3077	0.2000	10.0000
9	12180.6751	7791.7020	0.2000	10.0000
10	13370.7354	6552.0267	0.2000	10.0000
11	13950.6126	14126.5077	0.2000	10.0000
12	13182.5173	7546.4959	0.2000	10.0000
13	10038.0281	2632.8518	0.2000	10.0000
14	5355.9164	7911.0388	0.2000	10.0000
15	9866.8363	3713.3270	0.2000	10.0000
16	11019.7731	11814.1955	0.2000	10.0000
17	7538.7983	4725.2962	0.2000	10.0000
18	11289.4471	3251.1226	0.2000	10.0000
19	11227.5108	14172.1371	0.2000	10.0000
20	7249.5798	2029.1217	0.2000	10.0000
21	12023.8608	4786.5333	0.2000	10.0000
22	11658.9574	7178.6256	0.2000	10.0000
23	11280.5790	3963.9298	0.2000	10.0000
24	7239.2790	5274.2693	0.2000	10.0000
25	6284.2425	14595.8709	0.2000	10.0000
26	12727.7737	14865.9482	0.0000	0.0000
27	8219.1436	5061.1522	0.0000	0.0000
28	10168.4803	14854.7145	0.0000	0.0000
29	11365.7128	5865.9464	0.0000	0.0000
