CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	9008.1709	12900.4744	0.2000	10.0000
2	4199.6920	11571.0270	0.2000	10.0000
3	8754.1452	4947.4718	0.2000	10.0000
4	7331.1567	6096.2951	0.2000	10.0000
5	5244.6775	3317.1919	0.2000	10.0000
6	1492.5890	8631.7647	0.2000	10.0000
7	3969.2930	1837.8925	0.2000	10.0000
8	7916.7649	11620.2055	0.2000	10.0000
9	7817.3635	9966.2235	0.2000	10.0000
10	4486.2341	3317.5197	0.2000	10.0000
11	14745.5972	10286.9465	0.2000	10.0000
12	14913.3871	10900.6383	0.2000	10.0000
13	92.1861	12462.7421	0.2000	10.0000
14	3369.6152	10219.2571	0.2000	10.0000
15	10518.8387	8037.8464	0.2000	10.0000
16	5732.5648	14565.9905	0.2000	10.0000
17	8041.2121	10966.1666	0.2000	10.0000
18	10608.9770	12204.3343	0.2000	10.0000
19	11442.3127	9513.9948	0.2000	10.0000
20	11435.2470	7719.0543	0.2000	10.0000
21	5397.2054	9844.1461	0.2000	10.0000
22	12134.4956	7067.3309	0.2000	10.0000
23	12210.2881	13631.9631	0.2000	10.0000
24	14355.6744	12620.4729	0.2000	10.0000
25	12404.4758	6157.7515	0.2000	10.0000
26	6088.9504	3775.9243	0.2000	10.0000
27	9183.4652	6813.4812	0.2000	10.0000
28	4232.7651	8800.3035	0.2000	10.0000
29	6006.3411	6321.9137	0.2000	10.0000
30	762.2850	3248.6192	0.2000	10.0000
31	5548.1022	12168.3405	0.2000	10.0000
32	2000.9184	14850.7744	0.2000	10.0000
33	1416.9734	11383.9794	0.2000	10.0000
34	12065.5940	2886.6868	0.2000	10.0000
35	10563.1593	3018.6468	0.2000	10.0000
36	14661.4044	5736.5352	0.2000	10.0000
37	13528.4995	6160.3872	0.2000	10.0000
38	6794.7600	8994.0803	0.2000	10.0000
39	8768.4532	11463.2087	0.2000	10.0000
40	5925.8146	5057.8872	0.2000	10.0000
41	13901.3503	4525.5672	0.2000	10.0000
42	2934.6113	6144.3197	0.2000	10.0000
43	13985.4889	9334.7391	0.2000	10.0000
44	11849.0202	5113.7404	0.2000	10.0000
45	11915.7416	12652.7485	0.2000	10.0000
46	6569.3727	10818.3498	0.2000	10.0000
47	6352.9160	6914.3781	0.2000	10.0000
48	12935.1559	6564.8867	0.2000	10.0000
49	9407.1142	4529.6178	0.2000	10.0000
50	10561.3839	4950.5162	0.2000	10.0000
51	11363.3054	8833.6756	0.0000	0.0000
52	14792.6601	6449.9757	0.0000	0.0000
53	1429.1250	13089.1062	0.0000	0.0000
54	14141.3404	2488.9373	0.0000	0.0000
55	7009.0492	8143.5256	0.0000	0.0000
56	4347.5418	6499.3650	0.0000	0.0000
