CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	3675.7871	4644.7962	0.2000	10.0000
2	15635.9168	13867.5073	0.2000	10.0000
3	15140.6788	9428.0753	0.2000	10.0000
4	3650.4652	15828.2107	0.2000	10.0000
5	5777.0483	3432.5458	0.2000	10.0000
6	11746.4488	13009.0096	0.2000	10.0000
7	8999.3817	14529.4357	0.2000	10.0000
8	4443.6617	6626.6976	0.2000	10.0000
9	9162.5430	12060.0633	0.2000	10.0000
10	5504.2461	14951.4886	0.2000	10.0000
11	5131.7478	14438.1612	0.2000	10.0000
12	15951.7792	7954.9262	0.2000	10.0000
13	1837.4161	16024.8272	0.2000	10.0000
14	18258.6647	16092.2306	0.2000	10.0000
15	9420.4340	4381.6492	0.2000	10.0000
16	15300.5650	19798.5087	0.2000	10.0000
17	896.7955	9728.6766	0.2000	10.0000
18	15748.4192	12727.9454	0.2000	10.0000
19	2684.1284	15560.1041	0.2000	10.0000
20	16586.4384	15359.5654	0.2000	10.0000
21	10362.2764	4723.4833	0.2000	10.0000
22	8413.6446	10993.3297	0.2000	10.0000
23	19916.5851	10083.7608	0.2000	10.0000
24	16566.1729	17029.0803	0.2000	10.0000
25	838.9617	11862.9182	0.2000	10.0000
26	14688.7987	12592.0979	0.2000	10.0000
27	10774.9909	644.7529	0.2000	10.0000
28	10130.4335	14314.2330	0.2000	10.0000
29	19203.8297	16588.2466	0.2000	10.0000
30	9805.4250	6306.5238	0.2000	10.0000
31	18828.6719	8157.7011	0.2000	10.0000
32	10462.7261	1865.2492	0.2000	10.0000
33	7044.3127	3785.9029	0.2000	10.0000
34	8052.0425	18246.2095	0.2000	10.0000
35	17403.1211	14467.8336	0.2000	10.0000
36	1867.1883	11525.5417	0.2000	10.0000
37	6235.6309	688.3516	0.2000	10.0000
38	10981.4569	7519.3130	0.2000	10.0000
39	1764.2588	10259.4060	0.2000	10.0000
40	13109.8998	10940.3703	0.2000	10.0000
41	9048.4552	7210.1773	0.2000	10.0000
42	16823.5163	9866.1465	0.2000	10.0000
43	11243.1967	8545.1390	0.2000	10.0000
44	17609.7504	11299.7420	0.2000	10.0000
45	15530.4207	17352.2088	0.2000	10.0000
46	2737.0741	7510.3100	0.2000	10.0000
47	14527.3220	15982.3030	0.2000	10.0000
48	8850.7095	8623.0143	0.2000	10.0000
49	13026.1340	12163.8962	0.2000	10.0000
50	18154.7490	11027.0223	0.2000	10.0000
51	11356.8065	902.1136	0.2000	10.0000
52	1867.8885	8977.4350	0.2000	10.0000
53	11050.5949	5199.5721	0.2000	10.0000
54	8299.4310	5752.4360	0.2000	10.0000
55	586.6961	14367.6726	0.2000	10.0000
56	9962.3921	16336.5692	0.2000	10.0000
57	14820.0325	6678.3692	0.2000	10.0000
58	9507.3159	9543.0663	0.2000	10.0000
59	3866.7754	14451.4555	0.2000	10.0000
60	13090.8225	14383.0967	0.2000	10.0000
61	16343.1847	8518.5338	0.2000	10.0000
62	7436.9313	6006.7017	0.2000	10.0000
63	13572.2355	17990.7245	0.2000	10.0000
64	9158.4132	3175.9809	0.2000	10.0000
65	14356.9592	17452.0399	0.2000	10.0000
66	17378.4431	17823.7788	0.2000	10.0000
67	3038.4694	2899.7933	0.2000	10.0000
68	15273.0522	8735.5433	0.2000	10.0000
69	12133.6107	19178.0612	0.2000	10.0000
70	10711.4566	17105.7206	0.2000	10.0000
71	4762.9878	10386.7151	0.2000	10.0000
72	15021.7376	10613.7597	0.2000	10.0000
73	17057.0099	11666.2137	0.2000	10.0000
74	19196.9578	10997.7879	0.2000	10.0000
75	17040.1203	16556.3089	0.2000	10.0000
76	5863.7215	11204.5018	0.2000	10.0000
77	16500.9702	10849.9967	0.2000	10.0000
78	16501.1804	16161.9394	0.2000	10.0000
79	13528.3152	7204.4503	0.2000	10.0000
80	6657.3165	12059.9007	0.2000	10.0000
81	6012.4194	6672.8839	0.2000	10.0000
82	4741.8476	4899.2482	0.2000	10.0000
83	13965.2920	3698.5749	0.2000	10.0000
84	11221.7939	13893.1011	0.2000	10.0000
85	3621.7821	3452.9241	0.2000	10.0000
86	3712.1754	13274.5115	0.2000	10.0000
87	14619.9752	5963.5705	0.2000	10.0000
88	7987.2643	13345.9040	0.2000	10.0000
89	3871.5265	12634.5565	0.2000	10.0000
90	9395.1591	10738.0934	0.2000	10.0000
91	12670.1669	15785.3509	0.2000	10.0000
92	18307.5000	9728.1566	0.2000	10.0000
93	14421.1374	18970.2452	0.2000	10.0000
94	3350.5988	1815.4334	0.2000	10.0000
95	16362.0601	11689.0106	0.2000	10.0000
96	18580.6471	12676.6866	0.2000	10.0000
97	13527.4961	15525.8574	0.2000	10.0000
98	5415.1248	6308.6899	0.2000	10.0000
99	14680.7649	14680.9314	0.2000	10.0000
100	4046.1346	11581.6624	0.2000	10.0000
101	12224.3805	11223.7976	0.2000	10.0000
102	8382.8987	12016.0229	0.2000	10.0000
103	19738.8389	13370.5505	0.2000	10.0000
104	9179.6523	10154.4174	0.2000	10.0000
105	7603.4383	7326.3532	0.2000	10.0000
106	7293.0721	9709.8272	0.2000	10.0000
107	2430.7267	1973.2650	0.2000	10.0000
108	2640.0463	4355.9881	0.2000	10.0000
109	6827.4367	7358.2265	0.2000	10.0000
110	16189.7599	9385.9845	0.2000	10.0000
111	14303.9118	15364.2120	0.0000	0.0000
112	5437.9081	8629.1873	0.0000	0.0000
113	11732.1195	10520.6510	0.0000	0.0000
114	11443.7837	6264.4767	0.0000	0.0000
115	18062.8137	13115.5372	0.0000	0.0000
116	1482.1904	12261.3519	0.0000	0.0000
117	6869.4152	2606.7535	0.0000	0.0000
118	12717.7800	16621.3964	0.0000	0.0000
119	19274.8654	7753.1245	0.0000	0.0000
120	17165.5879	15524.9904	0.0000	0.0000
