CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	2181.1845	5852.6032	0.2000	10.0000
2	5238.9301	6450.4612	0.2000	10.0000
3	1108.1449	13298.4139	0.2000	10.0000
4	1840.2602	11500.3716	0.2000	10.0000
5	10511.8950	14214.5349	0.2000	10.0000
6	5332.4175	4695.8372	0.2000	10.0000
7	7067.4037	11893.9765	0.2000	10.0000
8	7513.1512	10022.0408	0.2000	10.0000
9	4503.9073	12367.4843	0.2000	10.0000
10	2331.5475	4168.3111	0.2000	10.0000
11	6609.0403	11289.7480	0.2000	10.0000
12	3096.3568	13067.1557	0.2000	10.0000
13	383.1282	1594.6141	0.2000	10.0000
14	5185.4183	8627.9247	0.2000	10.0000
15	469.2242	14228.6352	0.2000	10.0000
16	5.0715	13287.6452	0.2000	10.0000
17	1199.5948	4573.7819	0.2000	10.0000
18	4111.2898	9143.3405	0.2000	10.0000
19	4829.7261	9504.3838	0.2000	10.0000
20	7793.4283	11734.2948	0.2000	10.0000
21	1263.2866	7911.2837	0.2000	10.0000
22	5373.4072	10983.3440	0.2000	10.0000
23	6193.7431	12992.6621	0.2000	10.0000
24	928.5970	11088.9754	0.2000	10.0000
25	3223.3571	9865.4770	0.2000	10.0000
26	978.0698	1853.3583	0.2000	10.0000
27	12050.7419	10787.3620	0.2000	10.0000
28	2321.7424	8341.6603	0.2000	10.0000
29	8516.3640	11908.3960	0.2000	10.0000
30	1121.4013	6742.0309	0.2000	10.0000
31	4674.0803	13845.7823	0.0000	0.0000
32	9196.7590	14389.1363	0.0000	0.0000
33	888.3334	6155.6329	0.0000	0.0000
34	2156.8735	12336.6188	0.0000	0.0000
