CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	2618.2231	7638.7703	0.2000	10.0000
2	668.0464	9036.1506	0.2000	10.0000
3	4830.7955	10463.8740	0.2000	10.0000
4	4654.4935	6692.4103	0.2000	10.0000
5	12619.7087	5365.7031	0.2000	10.0000
6	4826.6034	11959.0509	0.2000	10.0000
7	8438.1054	8956.1714	0.2000	10.0000
8	12140.7253	6288.0716	0.2000	10.0000
9	12373.2972	4809.0530	0.2000	10.0000
10	2441.9937	5365.1437	0.2000	10.0000
11	10102.5882	434.4456	0.2000	10.0000
12	9085.0117	11448.2594	0.2000	10.0000
13	6968.3909	13811.0449	0.2000	10.0000
14	2135.9432	8679.3801	0.2000	10.0000
15	3266.5821	11859.0498	0.2000	10.0000
16	9040.0138	2846.8752	0.2000	10.0000
17	6337.7101	11311.5050	0.2000	10.0000
18	1767.1176	13228.2790	0.2000	10.0000
19	719.3711	12163.1581	0.2000	10.0000
20	4476.4648	7476.2439	0.2000	10.0000
21	2112.6716	11902.9064	0.2000	10.0000
22	8702.2041	7401.6203	0.2000	10.0000
23	9757.1159	2348.7737	0.2000	10.0000
24	10612.5698	13993.9944	0.2000	10.0000
25	14701.1218	416.2255	0.2000	10.0000
26	4865.3144	9463.1089	0.0000	0.0000
27	5828.4816	13868.3010	0.0000	0.0000
28	11571.0961	1993.9715	0.0000	0.0000
29	2629.9657	11425.7442	0.0000	0.0000
