CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	14945.3156	4712.1038	0.2000	10.0000
2	5821.2628	14589.4710	0.2000	10.0000
3	8929.6955	4804.9896	0.2000	10.0000
4	8212.1922	12172.7198	0.2000	10.0000
5	6752.4981	8893.1800	0.2000	10.0000
6	12886.4130	8032.9374	0.2000	10.0000
7	8101.1587	4074.2448	0.2000	10.0000
8	7285.2373	10187.4512	0.2000	10.0000
9	8185.1228	9547.9032	0.2000	10.0000
10	8533.9848	6301.5070	0.2000	10.0000
11	12005.6051	9468.0905	0.2000	10.0000
12	4014.9352	6930.2800	0.2000	10.0000
13	1140.1354	8550.7246	0.2000	10.0000
14	5830.4022	2284.5652	0.2000	10.0000
15	9259.0804	5327.8504	0.2000	10.0000
16	3177.1339	10420.0785	0.2000	10.0000
17	3569.1552	2839.0142	0.2000	10.0000
18	10009.7163	4162.2563	0.2000	10.0000
19	5093.2468	2392.8085	0.2000	10.0000
20	9828.4973	11573.5213	0.2000	10.0000
21	4955.2586	7544.2851	0.2000	10.0000
22	4594.9807	4113.4355	0.2000	10.0000
23	5271.0571	4549.6839	0.2000	10.0000
24	5394.7364	3752.7852	0.2000	10.0000
25	413.7789	13930.0710	0.2000	10.0000
26	1501.0515	2108.1024	0.2000	10.0000
27	6653.8551	12594.7647	0.2000	10.0000
28	9156.2242	8669.5392	0.2000	10.0000
29	7706.4129	4869.0487	0.2000	10.0000
30	2239.7155	13720.0577	0.2000	10.0000
31	6078.4940	3973.7988	0.2000	10.0000
32	10401.8825	8908.6154	0.2000	10.0000
33	2036.7100	6851.2239	0.2000	10.0000
34	6746.1921	13463.4503	0.2000	10.0000
35	8958.2625	14714.9666	0.2000	10.0000
36	4201.5619	13028.6900	0.2000	10.0000
37	315.7483	10704.7811	0.2000	10.0000
38	3509.1928	3954.5004	0.2000	10.0000
39	9956.8997	10426.4158	0.2000	10.0000
40	8678.9845	3421.9703	0.2000	10.0000
41	4118.8566	9713.5574	0.2000	10.0000
42	599.0133	11296.5678	0.2000	10.0000
43	5332.3692	9477.3889	0.2000	10.0000
44	7175.6823	11531.4176	0.2000	10.0000
45	7173.4592	2821.1309	0.2000	10.0000
46	20.5427	1823.9767	0.2000	10.0000
47	2867.8116	13651.9640	0.2000	10.0000
48	9543.4413	5954.5598	0.2000	10.0000
49	9470.4887	7153.4724	0.2000	10.0000
50	7888.0844	7650.4924	0.2000	10.0000
51	4423.3825	10526.9609	0.2000	10.0000
52	6493.3604	10489.7395	0.2000	10.0000
53	3908.6202	733.0254	0.2000	10.0000
54	2762.8202	494.0645	0.2000	10.0000
55	5611.0580	13975.4985	0.2000	10.0000
56	10492.4901	10956.3991	0.2000	10.0000
57	8553.2091	8409.3600	0.2000	10.0000
58	8965.3674	10657.5615	0.2000	10.0000
59	13000.0646	559.9900	0.2000	10.0000
60	10660.3012	1184.5507	0.2000	10.0000
61	8929.5178	12993.2920	0.2000	10.0000
62	6817.8446	14108.2907	0.2000	10.0000
63	7657.8157	10992.4726	0.2000	10.0000
64	2401.2517	10157.0234	0.2000	10.0000
65	11375.0602	3261.3269	0.2000	10.0000
66	11063.3961	6315.7665	0.2000	10.0000
67	12030.2419	3655.4872	0.2000	10.0000
68	14018.2937	14169.9771	0.2000	10.0000
69	1293.2106	6893.1019	0.2000	10.0000
70	1797.7570	610.9087	0.2000	10.0000
71	4242.3129	8120.3923	0.2000	10.0000
72	892.8371	12547.0849	0.2000	10.0000
73	5627.7854	10570.7167	0.2000	10.0000
74	1835.4310	3763.2051	0.2000	10.0000
75	10858.8915	2362.7264	0.2000	10.0000
76	9665.0135	3202.9830	0.2000	10.0000
77	4890.7020	13338.4364	0.2000	10.0000
78	4631.7645	6034.1225	0.2000	10.0000
79	3971.4912	1967.7626	0.2000	10.0000
80	11653.2425	11613.2699	0.2000	10.0000
81	11023.9360	13208.0735	0.2000	10.0000
82	11412.4511	8652.5823	0.2000	10.0000
83	13775.5490	7736.6518	0.2000	10.0000
84	10943.2711	3780.8833	0.2000	10.0000
85	4884.2343	8922.9457	0.2000	10.0000
86	5906.2624	5320.9588	0.2000	10.0000
87	3481.7203	11488.5231	0.2000	10.0000
88	3076.0964	9701.3875	0.2000	10.0000
89	6769.6614	4261.4700	0.2000	10.0000
90	12623.6745	1098.8325	0.2000	10.0000
91	13555.1496	3707.9953	0.2000	10.0000
92	1933.4451	4832.4372	0.2000	10.0000
93	6109.6257	9906.0315	0.2000	10.0000
94	13466.3708	6606.1740	0.2000	10.0000
95	12659.2979	6389.3504	0.2000	10.0000
96	10656.6743	5461.2456	0.0000	0.0000
97	5775.0126	12515.6010	0.0000	0.0000
98	721.2580	6488.1965	0.0000	0.0000
99	10050.8462	12970.2547	0.0000	0.0000
100	4149.2643	13859.9277	0.0000	0.0000
101	13775.2253	248.8682	0.0000	0.0000
102	5275.8394	6741.7938	0.0000	0.0000
103	3455.4619	82.9659	0.0000	0.0000
104	8974.7756	6795.7392	0.0000	0.0000
