CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	9062.0382	10615.3495	0.2000	10.0000
2	10458.4297	3967.0740	0.2000	10.0000
3	15769.7747	9568.5508	0.2000	10.0000
4	4716.1902	19529.1016	0.2000	10.0000
5	19565.6927	9246.3399	0.2000	10.0000
6	2599.0668	17221.0979	0.2000	10.0000
7	18558.8332	4611.1987	0.2000	10.0000
8	3815.4529	5506.7723	0.2000	10.0000
9	2569.0658	8425.9358	0.2000	10.0000
10	1955.6197	7562.7324	0.2000	10.0000
11	3867.1435	12390.6937	0.2000	10.0000
12	7933.1710	6538.9654	0.2000	10.0000
13	13174.3286	19207.2555	0.2000	10.0000
14	19129.2129	11492.5835	0.2000	10.0000
15	13183.8056	17618.0945	0.2000	10.0000
16	17249.2723	17207.8249	0.2000	10.0000
17	11878.0649	7616.8662	0.2000	10.0000
18	10202.3056	5118.2165	0.2000	10.0000
19	19337.7214	19522.7539	0.2000	10.0000
20	10260.6094	13582.8001	0.2000	10.0000
21	2020.8380	3122.9336	0.2000	10.0000
22	14707.3096	14046.7293	0.2000	10.0000
23	12771.4476	8026.5890	0.2000	10.0000
24	4382.0826	460.5826	0.2000	10.0000
25	17949.9747	17090.7219	0.2000	10.0000
26	12953.2428	4004.4495	0.2000	10.0000
27	18420.7036	18934.7312	0.2000	10.0000
28	14887.9890	6690.7137	0.2000	10.0000
29	15129.8489	15867.6268	0.2000	10.0000
30	7382.7566	5897.7392	0.2000	10.0000
31	15507.5615	8714.3242	0.2000	10.0000
32	14989.0523	16847.6069	0.2000	10.0000
33	9216.9126	14066.6724	0.2000	10.0000
34	18050.8962	12591.5281	0.2000	10.0000
35	12460.6613	13699.6767	0.2000	10.0000
36	8276.9753	16204.7752	0.2000	10.0000
37	17756.9969	13938.2829	0.2000	10.0000
38	10519.5314	10327.3996	0.2000	10.0000
39	9156.5680	15199.0775	0.2000	10.0000
40	6702.0733	10049.9048	0.2000	10.0000
41	13329.1568	3093.4102	0.2000	10.0000
42	3976.8487	4702.2292	0.2000	10.0000
43	11080.0798	11293.4054	0.2000	10.0000
44	2285.0978	5595.3657	0.2000	10.0000
45	15731.3589	13502.8930	0.2000	10.0000
46	11329.4744	8342.2718	0.2000	10.0000
47	17081.8102	17898.9332	0.2000	10.0000
48	10200.7800	18182.2970	0.2000	10.0000
49	13435.0663	18298.7424	0.2000	10.0000
50	17209.6701	9204.4952	0.2000	10.0000
51	19397.5335	2123.0756	0.2000	10.0000
52	15775.4757	18163.1010	0.2000	10.0000
53	4744.8518	11458.4730	0.2000	10.0000
54	18667.9314	6639.5323	0.2000	10.0000
55	19956.2380	2690.2975	0.2000	10.0000
56	14552.5154	18549.2940	0.2000	10.0000
57	18824.4259	1109.0760	0.2000	10.0000
58	15133.3879	11287.7844	0.2000	10.0000
59	10334.5053	14352.2136	0.2000	10.0000
60	9026.3668	4309.4679	0.2000	10.0000
61	412.4122	4800.4486	0.2000	10.0000
62	14065.9866	6798.3917	0.2000	10.0000
63	13677.6400	16199.9282	0.2000	10.0000
64	14421.1563	2635.7142	0.2000	10.0000
65	16046.9598	7478.9864	0.2000	10.0000
66	4192.9698	8043.1982	0.2000	10.0000
67	10670.8888	15163.8768	0.2000	10.0000
68	6917.3624	4861.0578	0.2000	10.0000
69	15719.8115	15540.3405	0.2000	10.0000
70	19351.9656	12500.7025	0.2000	10.0000
71	11659.3846	10758.1453	0.2000	10.0000
72	6280.1453	4896.5743	0.2000	10.0000
73	1720.7546	9921.5194	0.2000	10.0000
74	16079.4548	11312.9919	0.2000	10.0000
75	3191.2474	750.6882	0.2000	10.0000
76	17118.7613	11064.5442	0.2000	10.0000
77	18730.2469	10803.4595	0.2000	10.0000
78	11224.5851	17559.5921	0.2000	10.0000
79	1778.9543	6509.0906	0.2000	10.0000
80	16190.3157	5045.7598	0.2000	10.0000
81	19933.9551	18550.6101	0.2000	10.0000
82	15749.0789	3881.7433	0.2000	10.0000
83	4948.8114	5547.4178	0.2000	10.0000
84	12242.1138	6915.2559	0.2000	10.0000
85	14642.4466	14837.5269	0.2000	10.0000
86	18843.9882	17378.5458	0.2000	10.0000
87	15833.1414	10668.1327	0.2000	10.0000
88	8527.1265	14982.0131	0.2000	10.0000
89	13638.7222	11562.6016	0.2000	10.0000
90	4908.9494	7192.8265	0.2000	10.0000
91	6525.1820	16833.0738	0.2000	10.0000
92	14768.8485	17903.0064	0.2000	10.0000
93	145.7079	6436.4705	0.2000	10.0000
94	17812.7807	16094.9679	0.2000	10.0000
95	8195.7568	9735.1585	0.2000	10.0000
96	17743.0346	13306.6580	0.2000	10.0000
97	12831.8982	5359.0027	0.2000	10.0000
98	8964.3695	13133.1566	0.2000	10.0000
99	9116.5707	17864.2189	0.2000	10.0000
100	8263.3469	3823.8572	0.2000	10.0000
101	3477.8237	17435.0427	0.2000	10.0000
102	7601.0834	4237.4327	0.2000	10.0000
103	19971.3733	10932.9488	0.2000	10.0000
104	15762.4918	6764.3415	0.2000	10.0000
105	8102.4903	4766.5328	0.2000	10.0000
106	488.6938	11700.9755	0.2000	10.0000
107	15020.4126	9173.1635	0.2000	10.0000
108	15897.7090	12091.9220	0.2000	10.0000
109	19799.5546	14587.6933	0.2000	10.0000
110	6902.4986	10901.8248	0.2000	10.0000
111	17257.8030	19672.6062	0.0000	0.0000
112	18142.8912	14787.9844	0.0000	0.0000
113	8314.0873	8319.0134	0.0000	0.0000
114	17536.5051	4342.8099	0.0000	0.0000
115	439.9350	3492.7713	0.0000	0.0000
116	6297.4932	19229.9154	0.0000	0.0000
117	13215.9496	15439.4759	0.0000	0.0000
118	2769.6997	7547.4119	0.0000	0.0000
119	17901.0500	9573.0195	0.0000	0.0000
120	19162.4251	7114.1634	0.0000	0.0000
