CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME
1	7186.6372	6947.6954	0.2000	10.0000
2	13401.0181	8055.4623	0.2000	10.0000
3	11328.6136	824.1571	0.2000	10.0000
4	11112.5501	4892.7347	0.2000	10.0000
5	10951.4273	7328.7999	0.2000	10.0000
6	12899.7219	1855.3190	0.2000	10.0000
7	2347.0002	5883.3884	0.2000	10.0000
8	7125.2137	3255.5194	0.2000	10.0000
9   3737.0427	6921.1941	0.2000	10.0000
10	12713.7637	7958.9741	0.2000	10.0000
11	6640.1562	12153.0762	0.2000	10.0000
12	2597.1421	8018.2098	0.2000	10.0000
13	9401.0625	3791.1048	0.2000	10.0000
14	12124.0759	7009.1029	0.2000	10.0000
15	8406.9069	9206.3885	0.2000	10.0000
16	10393.8546	8080.4306	0.2000	10.0000
17	7782.0879	7133.8566	0.2000	10.0000
18	10690.0112	10367.8245	0.2000	10.0000
19	11185.0615	2326.2999	0.2000	10.0000
20	5194.4262	7292.4501	0.2000	10.0000
21	13498.4614	5025.1654	0.0000	0.0000
22	6439.8685	7857.8132	0.0000	0.0000
23	3944.2448	14625.7588	0.0000	0.0000
