CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	18824.4110	9000.1867	0.2000	10.0000
2	18140.6401	12609.7729	0.2000	10.0000
3	15586.1282	8121.2771	0.2000	10.0000
4	17232.5513	13450.0058	0.2000	10.0000
5	3711.1398	6430.1940	0.2000	10.0000
6	13273.0642	10312.7369	0.2000	10.0000
7	16619.8848	7291.6896	0.2000	10.0000
8	16022.4963	7655.8606	0.2000	10.0000
9	2782.8112	1908.6342	0.2000	10.0000
10	14966.0819	4922.5408	0.2000	10.0000
11	13206.0605	13025.0936	0.2000	10.0000
12	10070.4904	14287.2905	0.2000	10.0000
13	4765.2046	3874.3449	0.2000	10.0000
14	10936.4818	5813.2581	0.2000	10.0000
15	15284.9868	183.6551	0.2000	10.0000
16	18543.6697	15834.5594	0.2000	10.0000
17	13926.3265	7356.8328	0.2000	10.0000
18	16077.1350	9019.0899	0.2000	10.0000
19	4060.7647	3567.1423	0.2000	10.0000
20	16647.6711	5185.0789	0.2000	10.0000
21	11633.7242	3202.0985	0.2000	10.0000
22	15392.9808	9716.3678	0.2000	10.0000
23	18673.9918	12047.7315	0.2000	10.0000
24	100.0104	5571.9243	0.2000	10.0000
25	19659.4921	6577.0550	0.2000	10.0000
26	680.3996	1059.3226	0.2000	10.0000
27	6244.6000	13261.3069	0.2000	10.0000
28	15343.4796	8940.1606	0.2000	10.0000
29	17575.5656	4607.4615	0.2000	10.0000
30	18202.0803	2981.1226	0.2000	10.0000
31	19282.4172	17975.0453	0.2000	10.0000
32	15802.3786	15674.4790	0.2000	10.0000
33	17780.4239	17622.3583	0.2000	10.0000
34	13759.5711	4147.7654	0.2000	10.0000
35	6846.3467	12922.5333	0.2000	10.0000
36	1198.6068	4695.9142	0.2000	10.0000
37	11945.1559	4774.4581	0.2000	10.0000
38	18593.1276	7920.9116	0.2000	10.0000
39	1022.2800	3461.3235	0.2000	10.0000
40	10190.1871	4901.8851	0.2000	10.0000
41	13712.1581	15265.9659	0.2000	10.0000
42	13130.4191	14686.7404	0.2000	10.0000
43	19538.0845	9890.9835	0.2000	10.0000
44	13618.3968	8099.9482	0.2000	10.0000
45	12836.6364	5450.9092	0.2000	10.0000
46	16238.1063	3896.0192	0.2000	10.0000
47	14541.4607	10346.4133	0.2000	10.0000
48	15758.0117	11486.9543	0.2000	10.0000
49	7742.7193	12713.9385	0.2000	10.0000
50	582.1472	8969.2859	0.2000	10.0000
51	11421.3609	7769.6044	0.2000	10.0000
52	19962.3236	4124.9265	0.2000	10.0000
53	14556.8477	7273.2058	0.2000	10.0000
54	5869.2710	12249.2024	0.2000	10.0000
55	13563.3481	6738.8683	0.2000	10.0000
56	19519.3323	7806.1035	0.2000	10.0000
57	18010.0267	16506.1099	0.2000	10.0000
58	12645.0707	17078.2193	0.2000	10.0000
59	13905.4176	6118.5923	0.2000	10.0000
60	18442.0948	3600.6744	0.2000	10.0000
61	15214.0927	2549.5533	0.2000	10.0000
62	1929.7239	4376.6416	0.2000	10.0000
63	2034.4502	5693.7337	0.2000	10.0000
64	11390.4912	16641.1710	0.2000	10.0000
65	8928.1892	10925.0434	0.2000	10.0000
66	5039.2075	6459.8135	0.2000	10.0000
67	15362.3741	12496.8045	0.2000	10.0000
68	19797.4045	17574.7037	0.2000	10.0000
69	13750.9751	19281.7734	0.2000	10.0000
70	16354.0809	2602.0131	0.2000	10.0000
71	15886.9429	2019.2574	0.2000	10.0000
72	7247.3546	12285.7506	0.2000	10.0000
73	13330.2257	11709.3608	0.2000	10.0000
74	952.3376	5731.6712	0.2000	10.0000
75	4564.4955	2532.6974	0.2000	10.0000
76	14189.5946	1503.5276	0.2000	10.0000
77	17943.7531	8837.0854	0.2000	10.0000
78	17112.2734	1735.1441	0.2000	10.0000
79	14701.2045	14100.9680	0.2000	10.0000
80	11480.0243	7153.2347	0.2000	10.0000
81	3276.5745	7375.1459	0.2000	10.0000
82	5625.4069	8871.5038	0.2000	10.0000
83	16998.1489	10984.2538	0.2000	10.0000
84	4697.2530	8204.8337	0.2000	10.0000
85	18713.1458	10841.3443	0.2000	10.0000
86	15163.8096	10863.2670	0.2000	10.0000
87	15446.3948	4487.8907	0.2000	10.0000
88	17420.1626	12879.4282	0.2000	10.0000
89	12494.8183	3823.2173	0.2000	10.0000
90	15443.7346	13641.2287	0.2000	10.0000
91	16845.3403	8114.0711	0.2000	10.0000
92	18287.6471	6923.3931	0.2000	10.0000
93	12308.7470	2138.9748	0.2000	10.0000
94	2910.3278	10927.1141	0.2000	10.0000
95	14844.7072	8533.0933	0.2000	10.0000
96	14328.8166	17356.9290	0.2000	10.0000
97	13115.6477	17907.4082	0.2000	10.0000
