CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	14601.1676	9515.0767	0.2000	10.0000
2	1255.9807	6688.3829	0.2000	10.0000
3	14309.6790	5019.1188	0.2000	10.0000
4	3315.6383	6129.4440	0.2000	10.0000
5	6026.9955	2141.7566	0.2000	10.0000
6	10855.3227	9164.7397	0.2000	10.0000
7	14686.3354	10501.1941	0.2000	10.0000
8	5201.3118	9745.4401	0.2000	10.0000
9	6044.2838	8096.6334	0.2000	10.0000
10	3376.5850	3596.5481	0.2000	10.0000
11	2300.1562	9478.7436	0.2000	10.0000
12	7385.1461	1483.3218	0.2000	10.0000
13	10473.8928	5026.2567	0.2000	10.0000
14	7902.0189	5999.8777	0.2000	10.0000
15	11735.9606	11135.1287	0.2000	10.0000
16	1164.2131	10337.7464	0.2000	10.0000
17	3154.5144	2879.1554	0.2000	10.0000
18	74.5017	4741.4551	0.2000	10.0000
19	3651.0345	1906.6598	0.2000	10.0000
20	14140.2972	9088.9896	0.2000	10.0000
21	5652.0775	3911.1242	0.2000	10.0000
22	10982.6518	13704.4612	0.2000	10.0000
23	3881.5831	5678.6036	0.2000	10.0000
24	11826.1206	7622.7489	0.2000	10.0000
25	5979.1535	3370.3859	0.2000	10.0000
26	8939.0468	8612.7878	0.2000	10.0000
27	3146.5870	8996.1015	0.2000	10.0000
28	12653.2287	4737.4123	0.2000	10.0000
29	2639.6411	5470.5137	0.2000	10.0000
30	3700.4348	4737.4551	0.2000	10.0000
31	6054.8145	5597.7618	0.0000	0.0000
32	12621.3748	9328.7035	0.0000	0.0000
33	427.1727	387.4505	0.0000	0.0000
34	427.4534	7057.5349	0.0000	0.0000
