CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME
1	6472.2014	2815.1196	0.2000	10.0000
2	7112.6826	6687.5188	0.2000	10.0000
3	14227.3155	6871.7681	0.2000	10.0000
4	1580.3251	6124.0484	0.2000	10.0000
5	9654.2549	3136.4966	0.2000	10.0000
6	12151.2363	10618.4907	0.2000	10.0000
7	9855.1734	1660.2636	0.2000	10.0000
8	7654.8763	10290.6840	0.2000	10.0000
9	11866.8565	5050.8721	0.2000	10.0000
10	3354.3457	10580.9390	0.2000	10.0000
11	8824.3695	1848.1780	0.2000	10.0000
12	12246.3956	1737.2333	0.2000	10.0000
13	13824.5600	5723.2034	0.2000	10.0000
14	11753.0601	13206.1890	0.2000	10.0000
15	13924.7341	11508.2961	0.2000	10.0000
16	4703.4824	6422.3773	0.2000	10.0000
17	8398.7257	5713.2236	0.2000	10.0000
18	12188.0045	7132.4211	0.2000	10.0000
19	14687.7619	8360.0004	0.2000	10.0000
20	6165.8733	9563.5934	0.2000	10.0000
21	7226.2718	3969.4136	0.2000	10.0000
22	2711.9294	4288.5921	0.2000	10.0000
23	12366.8081	11580.6468	0.2000	10.0000
24	8892.0351	10373.0004	0.2000	10.0000
25	7128.5754	10699.6599	0.2000	10.0000
26	9416.4737	5795.9233	0.0000	0.0000
27	5811.2420	7880.6153	0.0000	0.0000
28	13861.7121	8891.3138	0.0000	0.0000
29	754.1425	7761.4624	0.0000	0.0000
