CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	12646.2469	10009.6630	0.2000	10.0000
2	12201.7600	7328.9160	0.2000	10.0000
3	12206.2076	4240.5130	0.2000	10.0000
4	7052.5530	8340.4644	0.2000	10.0000
5	12318.6651	14557.1952	0.2000	10.0000
6	13166.8468	9332.0052	0.2000	10.0000
7	9105.8267	7527.8145	0.2000	10.0000
8	9347.7764	2765.9657	0.2000	10.0000
9	4601.9462	1933.5277	0.2000	10.0000
10	2981.3042	1507.6494	0.2000	10.0000
11	4342.2080	4397.8041	0.2000	10.0000
12	11159.5238	12059.0563	0.2000	10.0000
13	3162.4845	3227.8991	0.2000	10.0000
14	13090.7183	8353.3896	0.2000	10.0000
15	11117.4734	9842.5053	0.2000	10.0000
16	5783.8725	7661.6122	0.2000	10.0000
17	10797.3783	4187.1911	0.2000	10.0000
18	11081.5832	7673.4502	0.2000	10.0000
19	4901.1199	2479.3079	0.2000	10.0000
20	7038.8470	3722.9222	0.2000	10.0000
21	575.5929	3208.1304	0.2000	10.0000
22	6593.3383	6282.2071	0.2000	10.0000
23	13044.8324	11513.8544	0.2000	10.0000
24	10424.9467	6229.5990	0.2000	10.0000
25	11579.1811	14338.7188	0.2000	10.0000
26	3924.5936	3315.3602	0.2000	10.0000
27	13377.2423	10573.6872	0.2000	10.0000
28	10191.3520	11652.3457	0.2000	10.0000
29	7397.7333	6638.2470	0.2000	10.0000
30	11545.6431	8907.7985	0.2000	10.0000
31	3971.2618	33.5146	0.0000	0.0000
32	9467.6468	5904.3221	0.0000	0.0000
33	13845.8455	13936.6351	0.0000	0.0000
34	14387.0241	7732.9352	0.0000	0.0000
