CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	13976.6200	3347.8334	0.2000	10.0000
2	10993.5655	8072.8912	0.2000	10.0000
3	11012.0305	12850.5298	0.2000	10.0000
4	13788.5650	5541.4217	0.2000	10.0000
5	2213.8284	4969.0855	0.2000	10.0000
6	11058.7517	4277.9804	0.2000	10.0000
7	3970.5454	4544.4910	0.2000	10.0000
8	12576.9376	5888.5411	0.2000	10.0000
9	8271.7385	12135.4344	0.2000	10.0000
10	14516.4800	13147.3402	0.2000	10.0000
11	11874.4618	13300.4151	0.2000	10.0000
12	2918.1774	5600.3991	0.2000	10.0000
13	14877.5406	14979.4230	0.2000	10.0000
14	14208.7625	299.6597	0.2000	10.0000
15	13572.9694	8444.7293	0.2000	10.0000
16	13238.4127	12728.0991	0.2000	10.0000
17	3483.9478	13182.2177	0.2000	10.0000
18	9947.2965	11570.4303	0.2000	10.0000
19	5410.8189	3809.0602	0.2000	10.0000
20	3767.8955	6894.6447	0.2000	10.0000
21	4221.5088	5682.7613	0.2000	10.0000
22	10081.5493	14994.1726	0.2000	10.0000
23	12494.2722	12770.8048	0.2000	10.0000
24	12865.3953	4406.2502	0.2000	10.0000
25	11373.7707	9026.3913	0.2000	10.0000
26	4832.9101	11889.9735	0.2000	10.0000
27	13271.0812	6601.1685	0.2000	10.0000
28	13786.3008	9317.4969	0.2000	10.0000
29	9618.0559	4286.0660	0.2000	10.0000
30	13886.7101	13843.8716	0.2000	10.0000
31	1935.7120	11076.2128	0.2000	10.0000
32	680.2540	757.4294	0.2000	10.0000
33	11159.7250	11632.2924	0.2000	10.0000
34	14086.0456	1028.8614	0.2000	10.0000
35	1160.4386	101.2192	0.2000	10.0000
36	4822.4783	3174.0542	0.2000	10.0000
37	11365.7015	14537.1885	0.2000	10.0000
38	10408.2318	13978.0015	0.2000	10.0000
39	7519.3836	4159.9663	0.2000	10.0000
40	6162.0366	10684.7947	0.2000	10.0000
41	11098.1551	10799.4618	0.2000	10.0000
42	11684.9222	10563.1268	0.2000	10.0000
43	14590.5449	11427.8602	0.2000	10.0000
44	6564.6412	2126.1182	0.2000	10.0000
45	8050.1001	3222.1313	0.2000	10.0000
46	12842.7271	7246.8034	0.2000	10.0000
47	5117.0470	5279.5296	0.2000	10.0000
48	5193.1345	164.1215	0.2000	10.0000
49	8943.1050	3020.9106	0.2000	10.0000
50	3885.0948	1847.3093	0.2000	10.0000
51	12922.8808	13377.8884	0.2000	10.0000
52	12435.9494	10760.4924	0.2000	10.0000
53	3655.9332	11499.5934	0.2000	10.0000
54	8418.1952	12727.3590	0.2000	10.0000
55	14601.1371	14108.8998	0.2000	10.0000
56	9049.3100	9978.0114	0.2000	10.0000
57	6938.1731	14475.1675	0.2000	10.0000
58	1716.2659	6223.3966	0.2000	10.0000
59	10018.2703	12985.2257	0.2000	10.0000
60	14063.0320	11805.4168	0.2000	10.0000
61	5592.9136	9821.0340	0.2000	10.0000
62	8212.5263	743.6189	0.2000	10.0000
63	8093.5634	11151.6296	0.2000	10.0000
64	6506.3007	12964.2102	0.2000	10.0000
65	4342.4313	1435.1869	0.2000	10.0000
66	5634.4364	13211.9797	0.0000	0.0000
67	12178.3921	4479.4584	0.0000	0.0000
68	674.7180	3244.9784	0.0000	0.0000
69	12874.7250	11892.1921	0.0000	0.0000
70	5017.8383	953.1882	0.0000	0.0000
71	14051.8673	14528.1579	0.0000	0.0000
72	11692.3133	13880.3940	0.0000	0.0000
