CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	13541.2686	4745.3536	0.2000	10.0000
2	11806.6291	8861.2362	0.2000	10.0000
3	9650.3441	7646.9641	0.2000	10.0000
4	11904.0695	5153.0478	0.2000	10.0000
5	12369.7949	4692.2213	0.2000	10.0000
6	14357.2176	4768.0883	0.2000	10.0000
7	8735.5693	6805.1462	0.2000	10.0000
8	6844.5574	3669.5470	0.2000	10.0000
9	10981.6521	10253.8060	0.2000	10.0000
10	9401.0991	9495.0275	0.2000	10.0000
11	13094.2969	9195.9218	0.2000	10.0000
12	7657.9608	7969.7355	0.2000	10.0000
13	10078.0937	6853.5927	0.2000	10.0000
14	9265.6086	4212.2617	0.2000	10.0000
15	5689.7415	4171.2044	0.2000	10.0000
16	8052.9185	2271.5915	0.2000	10.0000
17	11760.4539	3269.4471	0.2000	10.0000
18	7751.7098	4282.0964	0.2000	10.0000
19	7294.2504	9140.2025	0.2000	10.0000
20	6881.0015	12340.3778	0.2000	10.0000
21	7788.2607	1082.0820	0.2000	10.0000
22	7103.9367	12956.8791	0.2000	10.0000
23	4911.6205	13323.6899	0.2000	10.0000
24	3565.2311	11033.5537	0.2000	10.0000
25	12725.7115	3815.5853	0.2000	10.0000
26	10878.0075	4177.7750	0.0000	0.0000
27	10702.4071	8728.7794	0.0000	0.0000
28	4094.5919	11842.3910	0.0000	0.0000
29	9657.4677	6003.5329	0.0000	0.0000
