CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	6149.2257	10924.0590	0.2000	10.0000
2	11406.1782	10364.1549	0.2000	10.0000
3	9526.2444	11975.3970	0.2000	10.0000
4	13270.5351	9066.7272	0.2000	10.0000
5	11260.6922	6872.6206	0.2000	10.0000
6	13903.5192	11525.8737	0.2000	10.0000
7	14308.3695	9768.5024	0.2000	10.0000
8	13213.9430	7065.7672	0.2000	10.0000
9	10322.2467	7134.5392	0.2000	10.0000
10	13671.7193	9578.8073	0.2000	10.0000
11	6853.7780	7785.0639	0.2000	10.0000
12	13265.3632	5052.5929	0.2000	10.0000
13	11950.0959	4129.7353	0.2000	10.0000
14	8923.1111	5747.8503	0.2000	10.0000
15	9193.2244	13918.7843	0.2000	10.0000
16	13582.2392	8013.7409	0.2000	10.0000
17	8355.6302	1762.7815	0.2000	10.0000
18	8297.2483	11083.8030	0.2000	10.0000
19	2885.7568	13941.0044	0.2000	10.0000
20	13066.0000	9731.7679	0.2000	10.0000
21	13104.8109	4214.4880	0.2000	10.0000
22	9063.2910	6806.9822	0.2000	10.0000
23	14021.0872	2034.4764	0.2000	10.0000
24	14979.5189	11300.7855	0.2000	10.0000
25	7598.4107	11778.0606	0.2000	10.0000
26	6865.3184	2106.5461	0.2000	10.0000
27	6685.4912	5436.1966	0.2000	10.0000
28	8738.3828	12750.5672	0.2000	10.0000
29	7382.2002	6047.2674	0.2000	10.0000
30	10576.3322	14544.3057	0.2000	10.0000
31	6688.9801	14657.5150	0.0000	0.0000
32	10117.5168	4775.9707	0.0000	0.0000
33	11570.7916	13717.1500	0.0000	0.0000
34	10471.1397	9082.6029	0.0000	0.0000
