CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	2235.3676	10013.5029	0.2000	10.0000
2	9880.1914	2191.9390	0.2000	10.0000
3	6366.1914	8592.3236	0.2000	10.0000
4	4781.9944	975.3744	0.2000	10.0000
5	4796.4344	2887.4841	0.2000	10.0000
6	6122.3192	5306.3296	0.2000	10.0000
7	12855.1598	9935.1360	0.2000	10.0000
8	2161.6478	3783.9455	0.2000	10.0000
9	6362.3589	3131.1046	0.2000	10.0000
10	5630.8340	6618.9803	0.2000	10.0000
11	4790.7458	136.6717	0.2000	10.0000
12	6620.1708	11049.4353	0.2000	10.0000
13	12764.4469	14254.8262	0.2000	10.0000
14	3596.0931	10750.3211	0.2000	10.0000
15	12417.6435	7453.8874	0.2000	10.0000
16	1885.2704	5030.9845	0.2000	10.0000
17	8980.2566	2722.1145	0.2000	10.0000
18	480.1510	3125.9403	0.2000	10.0000
19	3323.9986	3687.5354	0.2000	10.0000
20	5846.3124	9039.3568	0.2000	10.0000
21	4407.6618	4155.6075	0.2000	10.0000
22	490.2864	6597.9047	0.2000	10.0000
23	11012.9406	9501.1618	0.2000	10.0000
24	4994.7501	7963.9855	0.2000	10.0000
25	3540.3020	1697.8392	0.2000	10.0000
26	964.1979	8891.8810	0.2000	10.0000
27	7666.9157	8778.1265	0.2000	10.0000
28	8380.7768	6149.2804	0.2000	10.0000
29	5248.0881	11815.5582	0.2000	10.0000
30	12426.5476	11547.8492	0.2000	10.0000
31	7413.3224	14090.3643	0.2000	10.0000
32	11810.1277	8822.8365	0.2000	10.0000
33	8066.9403	12525.6839	0.2000	10.0000
34	1331.1166	2259.1006	0.2000	10.0000
35	5830.5446	2324.6788	0.2000	10.0000
36	5075.8546	4774.6492	0.2000	10.0000
37	10844.8862	291.0229	0.2000	10.0000
38	3227.1715	5560.7405	0.2000	10.0000
39	4247.0002	7189.1471	0.2000	10.0000
40	6335.0580	13596.9289	0.2000	10.0000
41	4235.6708	2254.5547	0.2000	10.0000
42	505.6353	118.4483	0.2000	10.0000
43	3369.3954	7820.3952	0.2000	10.0000
44	3962.5615	3331.7898	0.2000	10.0000
45	1446.8403	12559.6141	0.2000	10.0000
46	8420.8787	4158.6348	0.2000	10.0000
47	1480.8628	4510.4398	0.2000	10.0000
48	14103.8082	10073.1110	0.2000	10.0000
49	11208.7997	11127.3132	0.2000	10.0000
50	5098.0526	10849.0664	0.2000	10.0000
51	1161.5344	5782.5089	0.2000	10.0000
52	200.7994	8879.0975	0.2000	10.0000
53	6997.2301	350.4159	0.2000	10.0000
54	6098.0482	1490.0641	0.2000	10.0000
55	324.9922	14792.2013	0.2000	10.0000
56	9017.9870	1750.5280	0.2000	10.0000
57	1066.7995	13645.6872	0.2000	10.0000
58	2568.0823	12677.5784	0.2000	10.0000
59	7398.3311	3367.3190	0.2000	10.0000
60	2251.6212	8323.5731	0.2000	10.0000
61	6002.0928	7558.4079	0.2000	10.0000
62	13971.5032	5752.1855	0.2000	10.0000
63	2413.3382	1124.5734	0.2000	10.0000
64	7215.2066	4883.9847	0.2000	10.0000
65	5560.9138	4066.6833	0.2000	10.0000
66	10987.3021	7941.1043	0.2000	10.0000
67	6946.7146	6385.8593	0.2000	10.0000
68	8511.6074	5429.7294	0.2000	10.0000
69	4401.1021	5224.0450	0.2000	10.0000
70	381.5053	9604.9059	0.2000	10.0000
71	8190.0987	14184.2853	0.2000	10.0000
72	5988.5156	14135.3833	0.2000	10.0000
73	5464.1037	264.9614	0.2000	10.0000
74	8227.8529	11800.2666	0.2000	10.0000
75	2035.7358	14507.4191	0.2000	10.0000
76	8581.1393	9443.3876	0.2000	10.0000
77	7182.8926	8018.5140	0.2000	10.0000
78	6669.1790	3933.8671	0.2000	10.0000
79	8007.2403	2113.9212	0.2000	10.0000
80	3565.5352	9557.4039	0.2000	10.0000
81	2653.7540	7772.6196	0.2000	10.0000
82	8916.8849	13407.3163	0.2000	10.0000
83	10117.9792	2954.1220	0.2000	10.0000
84	6826.2824	2279.1547	0.2000	10.0000
85	10341.3774	7789.3626	0.2000	10.0000
86	11916.8790	8022.9881	0.2000	10.0000
87	241.3838	11285.5949	0.2000	10.0000
88	9365.6863	7967.9263	0.2000	10.0000
89	13538.7262	13657.8376	0.2000	10.0000
90	4436.1315	12584.5942	0.2000	10.0000
91	4411.6349	10277.7238	0.2000	10.0000
92	11179.0176	10342.3285	0.2000	10.0000
93	2961.5935	9892.4463	0.2000	10.0000
94	3417.7144	11803.5518	0.2000	10.0000
95	78.8680	1421.5971	0.2000	10.0000
96	4396.5934	14365.1002	0.0000	0.0000
97	3586.6667	12461.2515	0.0000	0.0000
98	4575.6878	3565.2131	0.0000	0.0000
99	9339.4230	11884.7324	0.0000	0.0000
100	5821.9904	5959.0878	0.0000	0.0000
101	10298.5297	7083.8365	0.0000	0.0000
102	2296.2451	1761.3905	0.0000	0.0000
103	2541.8920	6358.3395	0.0000	0.0000
104	6319.4547	224.8465	0.0000	0.0000
