CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	10619.2093	3630.8213	0.2000	10.0000
2	9330.0583	8082.6780	0.2000	10.0000
3	10536.3802	6408.7999	0.2000	10.0000
4	7882.0964	13420.7553	0.2000	10.0000
5	12051.6483	11498.0358	0.2000	10.0000
6	10879.0049	10826.6810	0.2000	10.0000
7	12236.1362	3714.4065	0.2000	10.0000
8	1728.1468	1680.4388	0.2000	10.0000
9	5331.3263	2716.6828	0.2000	10.0000
10	1530.5229	749.2907	0.2000	10.0000
11	11107.7123	3068.5254	0.2000	10.0000
12	11623.8823	4605.0912	0.2000	10.0000
13	13105.3433	13322.3043	0.2000	10.0000
14	12567.5309	868.9756	0.2000	10.0000
15	5580.9921	1138.0551	0.2000	10.0000
16	14223.3219	5467.8123	0.2000	10.0000
17	14752.5175	3033.7775	0.2000	10.0000
18	11033.1206	5340.0062	0.2000	10.0000
19	10564.1695	2144.9372	0.2000	10.0000
20	13039.8580	1951.3034	0.2000	10.0000
21	13827.7355	7487.1563	0.2000	10.0000
22	14880.6944	9847.8385	0.2000	10.0000
23	13797.8406	10281.4369	0.2000	10.0000
24	9450.7749	13782.2751	0.2000	10.0000
25	8402.7313	3777.2755	0.2000	10.0000
26	10372.3981	1362.7521	0.2000	10.0000
27	10402.6075	7657.8485	0.2000	10.0000
28	14051.8872	14293.6450	0.2000	10.0000
29	12334.0392	6410.5357	0.2000	10.0000
30	14741.0645	10996.9859	0.2000	10.0000
31	9777.5004	10611.4669	0.2000	10.0000
32	11595.8502	1353.4837	0.2000	10.0000
33	13027.0634	381.3738	0.2000	10.0000
34	11928.6762	2081.4979	0.2000	10.0000
35	10007.5957	147.3969	0.2000	10.0000
36	13132.6997	8274.7514	0.0000	0.0000
37	2982.0655	388.5302	0.0000	0.0000
38	10362.8749	14151.7307	0.0000	0.0000
39	11795.0489	2773.6392	0.0000	0.0000
40	13936.2749	1489.1282	0.0000	0.0000
