CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	4722.8691	1331.5438	0.2000	10.0000
2	12094.4063	10511.0816	0.2000	10.0000
3	7991.9574	464.3400	0.2000	10.0000
4	5892.3024	7379.6964	0.2000	10.0000
5	7331.4954	9457.1896	0.2000	10.0000
6	4813.7983	9270.7861	0.2000	10.0000
7	11065.9415	5396.5085	0.2000	10.0000
8	10699.5264	3767.8537	0.2000	10.0000
9	7213.6891	11709.7664	0.2000	10.0000
10	1305.8627	10911.9861	0.2000	10.0000
11	13555.9070	8733.9482	0.2000	10.0000
12	8318.1204	3298.5380	0.2000	10.0000
13	10490.3907	4971.4295	0.2000	10.0000
14	3165.4705	9334.8445	0.2000	10.0000
15	2820.5717	7859.1734	0.2000	10.0000
16	11567.5751	2109.0669	0.2000	10.0000
17	12482.7147	5779.1052	0.2000	10.0000
18	11326.1038	7061.5821	0.2000	10.0000
19	7073.0113	13609.0618	0.2000	10.0000
20	9763.5500	3909.0398	0.2000	10.0000
21	6893.1929	1826.5010	0.2000	10.0000
22	6505.4412	5668.9575	0.2000	10.0000
23	12659.5221	3688.3157	0.2000	10.0000
24	14394.0525	6251.2529	0.2000	10.0000
25	14565.9560	11792.5996	0.2000	10.0000
26	13313.1842	483.8154	0.2000	10.0000
27	12689.2606	9040.0677	0.2000	10.0000
28	11969.3881	4093.2625	0.2000	10.0000
29	13656.8884	2627.3120	0.2000	10.0000
30	3886.4779	1334.5120	0.2000	10.0000
31	8012.6768	10252.7459	0.2000	10.0000
32	7549.9031	2886.5415	0.2000	10.0000
33	8450.1699	11198.7581	0.2000	10.0000
34	3481.1001	2149.2955	0.2000	10.0000
35	7994.5755	5405.8390	0.2000	10.0000
36	14231.4678	7530.4214	0.2000	10.0000
37	9594.1898	1873.4625	0.2000	10.0000
38	5310.1217	6795.2435	0.2000	10.0000
39	14181.8675	6905.3623	0.2000	10.0000
40	14934.1120	13083.2548	0.2000	10.0000
41	2097.0276	10859.6210	0.2000	10.0000
42	3912.2242	3244.5883	0.2000	10.0000
43	13408.4865	3589.6290	0.2000	10.0000
44	10921.0044	9853.9648	0.2000	10.0000
45	14320.0175	5479.3723	0.2000	10.0000
46	5224.6506	5410.8482	0.2000	10.0000
47	13154.8973	10092.7806	0.2000	10.0000
48	4476.2036	670.1716	0.2000	10.0000
49	7184.9957	929.1714	0.2000	10.0000
50	8129.3790	7092.3929	0.2000	10.0000
51	2170.4399	26.7950	0.0000	0.0000
52	12919.5812	6309.9817	0.0000	0.0000
53	14245.5240	9486.2767	0.0000	0.0000
54	6292.3972	3827.0607	0.0000	0.0000
55	13526.2759	4218.5169	0.0000	0.0000
56	4878.7916	10510.1920	0.0000	0.0000
