CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	90.3331	65.1703	0.2000	10.0000
2	7339.0387	963.1571	0.2000	10.0000
3	2156.2011	7899.0693	0.2000	10.0000
4	11280.6621	7026.2941	0.2000	10.0000
5	13055.1241	3983.4755	0.2000	10.0000
6	608.0390	9340.9879	0.2000	10.0000
7	10007.4263	5658.2952	0.2000	10.0000
8	9638.6539	4203.8578	0.2000	10.0000
9	728.7174	10151.8183	0.2000	10.0000
10	10378.8667	3360.4532	0.2000	10.0000
11	11853.0649	2767.8182	0.2000	10.0000
12	2346.5313	10042.1634	0.2000	10.0000
13	998.5972	8701.7520	0.2000	10.0000
14	2761.0378	1070.5317	0.2000	10.0000
15	11025.5834	4598.6142	0.2000	10.0000
16	2393.9779	4163.7471	0.2000	10.0000
17	9472.2258	1244.9569	0.2000	10.0000
18	3183.1165	2425.3368	0.2000	10.0000
19	6812.7217	4930.7031	0.2000	10.0000
20	9891.8621	2008.6245	0.2000	10.0000
21	7381.5694	3340.0232	0.2000	10.0000
22	11302.2743	3365.6763	0.2000	10.0000
23	11376.2186	5627.1014	0.2000	10.0000
24	10060.6717	2765.4114	0.2000	10.0000
25	2346.0876	11065.2795	0.2000	10.0000
26	3578.8598	499.8960	0.2000	10.0000
27	13577.4067	6065.2931	0.2000	10.0000
28	851.8735	5959.5963	0.2000	10.0000
29	1311.1399	3473.2333	0.2000	10.0000
30	12818.7508	6073.7032	0.2000	10.0000
31	3103.9804	7449.9850	0.2000	10.0000
32	2830.5122	4621.5435	0.2000	10.0000
33	4236.4322	6934.3455	0.2000	10.0000
34	1961.4864	2049.5973	0.2000	10.0000
35	83.7785	10819.3230	0.2000	10.0000
36	14102.8335	9883.4023	0.2000	10.0000
37	11575.4685	8005.9583	0.2000	10.0000
38	11614.6141	10119.4457	0.2000	10.0000
39	10093.7994	360.6525	0.2000	10.0000
40	12158.0099	5758.9543	0.2000	10.0000
41	60.5848	5228.7206	0.2000	10.0000
42	8062.2150	5861.0539	0.2000	10.0000
43	1902.3504	5981.9057	0.2000	10.0000
44	79.9546	8159.5851	0.2000	10.0000
45	2063.2913	6718.0947	0.2000	10.0000
46	9163.5368	6681.4741	0.2000	10.0000
47	450.1294	3564.3326	0.2000	10.0000
48	4743.8229	4152.2213	0.2000	10.0000
49	5366.6612	4682.0628	0.2000	10.0000
50	2863.6283	3570.4038	0.2000	10.0000
51	9366.2050	4955.7060	0.0000	0.0000
52	1372.5853	4783.8632	0.0000	0.0000
53	8067.3247	2245.4741	0.0000	0.0000
54	591.4058	7739.5604	0.0000	0.0000
55	13043.5677	7541.7707	0.0000	0.0000
56	487.9197	1067.5731	0.0000	0.0000
