CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME
1	3583.6296	1192.1099	0.2000	10.0000
2	9070.5496	4739.9785	0.2000	10.0000
3	7147.4514	5879.1376	0.2000	10.0000
4	11034.3406	11518.1903	0.2000	10.0000
5	8493.4261	5125.7789	0.2000	10.0000
6	3425.9927	11310.6732	0.2000	10.0000
7	1566.9768	2437.9075	0.2000	10.0000
8	7562.2960	1388.1997	0.2000	10.0000
9	2619.9363	6266.6474	0.2000	10.0000
10	7895.6202	7314.2911	0.2000	10.0000
11	4979.0789	4281.5033	0.2000	10.0000
12	5401.4900	1003.2608	0.2000	10.0000
13	6537.7777	3897.7407	0.2000	10.0000
14	5870.9713	3188.2778	0.2000	10.0000
15	4769.5672	7921.3875	0.2000	10.0000
16	11156.8902	12994.9582	0.2000	10.0000
17	12750.4885	5068.5405	0.2000	10.0000
18	9067.3090	2839.0831	0.2000	10.0000
19	3128.1325	4174.5322	0.2000	10.0000
20	2224.0749	4455.7624	0.2000	10.0000
21	1047.6232	5324.7501	0.2000	10.0000
22	2986.8477	3321.1719	0.2000	10.0000
23	7724.9703	12900.5660	0.2000	10.0000
24	6893.4755	12435.0710	0.2000	10.0000
25	14908.7194	13761.7453	0.2000	10.0000
26	7308.9754	9422.8757	0.2000	10.0000
27	12521.3516	14824.7140	0.2000	10.0000
28	4450.8087	2545.9637	0.2000	10.0000
29	4914.6719	7286.4797	0.2000	10.0000
30	6125.7729	4740.1827	0.2000	10.0000
31	6728.6219	2414.7383	0.2000	10.0000
32	5605.9226	13629.9006	0.2000	10.0000
33	5998.6787	515.9456	0.2000	10.0000
34	12997.0118	13767.4904	0.2000	10.0000
35	9760.7267	9471.3956	0.2000	10.0000
36	9392.7511	242.9358	0.2000	10.0000
37	3729.7697	11980.7533	0.2000	10.0000
38	7429.9213	4476.9600	0.2000	10.0000
39	8880.8145	12981.2986	0.2000	10.0000
40	10861.7766	454.1201	0.2000	10.0000
41	11245.5091	6087.1749	0.2000	10.0000
42	573.0389	3231.9145	0.2000	10.0000
43	3523.8219	6959.8450	0.2000	10.0000
44	6915.9037	8363.4177	0.2000	10.0000
45	2889.7736	5713.0474	0.2000	10.0000
46	9704.5084	14395.6738	0.2000	10.0000
47	5980.5226	9111.2814	0.2000	10.0000
48	10474.7790	1682.7313	0.2000	10.0000
49	7193.6486	471.8095	0.2000	10.0000
50	13362.8820	9635.9800	0.2000	10.0000
51	11158.5162	3661.1744	0.2000	10.0000
52	6169.9774	6157.8505	0.2000	10.0000
53	12680.3164	1508.4921	0.2000	10.0000
54	4037.3982	4494.7510	0.2000	10.0000
55	4379.9542	9601.1023	0.2000	10.0000
56	11859.0815	9069.8872	0.2000	10.0000
57	9512.1813	8624.3741	0.2000	10.0000
58	5380.1815	2534.9214	0.2000	10.0000
59	6196.6668	7338.4316	0.2000	10.0000
60	4603.7172	4964.3118	0.2000	10.0000
61	7134.7828	1813.3172	0.2000	10.0000
62	8258.8505	5696.7219	0.2000	10.0000
63	14970.8045	1932.4374	0.2000	10.0000
64	6024.5793	2501.4059	0.2000	10.0000
65	4746.3745	11774.1265	0.2000	10.0000
66	7820.9494	2193.7642	0.0000	0.0000
67	5818.2970	10098.1443	0.0000	0.0000
68	2243.2682	2304.4039	0.0000	0.0000
69	11935.0473	12972.3292	0.0000	0.0000
70	9560.7522	6519.3847	0.0000	0.0000
71	11499.5072	1734.1834	0.0000	0.0000
72	5555.1638	3916.8020	0.0000	0.0000
