CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	2327.0538	202.5587	0.2000	10.0000
2	15351.4431	15105.1653	0.2000	10.0000
3	2586.0044	3682.0099	0.2000	10.0000
4	6425.4069	6424.1975	0.2000	10.0000
5	877.8583	13332.8762	0.2000	10.0000
6	15086.0587	16779.2276	0.2000	10.0000
7	9949.5941	4045.5834	0.2000	10.0000
8	9596.3459	14439.3182	0.2000	10.0000
9	1669.7719	4217.8685	0.2000	10.0000
10	13393.6268	13512.3071	0.2000	10.0000
11	5503.9350	3661.8969	0.2000	10.0000
12	6042.3782	3395.6935	0.2000	10.0000
13	3207.7007	7676.1989	0.2000	10.0000
14	3063.4773	104.3692	0.2000	10.0000
15	14690.1350	14430.5789	0.2000	10.0000
16	2522.7979	7277.7480	0.2000	10.0000
17	4641.6641	2003.0838	0.2000	10.0000
18	12392.2321	12290.5616	0.2000	10.0000
19	14880.8731	10252.5072	0.2000	10.0000
20	17719.5657	17294.0320	0.2000	10.0000
21	1220.5697	19796.9753	0.2000	10.0000
22	5176.9338	5691.9451	0.2000	10.0000
23	19696.1173	1720.0744	0.2000	10.0000
24	11689.4064	13821.0923	0.2000	10.0000
25	2027.8004	16314.7038	0.2000	10.0000
26	4379.4585	17871.4238	0.2000	10.0000
27	5763.6966	14247.0902	0.2000	10.0000
28	6279.8722	17667.7358	0.2000	10.0000
29	15398.3787	1352.6686	0.2000	10.0000
30	4168.4152	7821.9589	0.2000	10.0000
31	225.2387	15979.2084	0.2000	10.0000
32	4832.1548	15125.0891	0.2000	10.0000
33	6260.8442	5459.9544	0.2000	10.0000
34	11719.3746	15030.5968	0.2000	10.0000
35	3697.1663	2710.7025	0.2000	10.0000
36	1889.0725	18313.5802	0.2000	10.0000
37	1142.6225	1125.8528	0.2000	10.0000
38	6647.3877	7702.7153	0.2000	10.0000
39	11398.6312	5982.7467	0.2000	10.0000
40	14730.1657	1663.3603	0.2000	10.0000
41	15388.8449	9643.8437	0.2000	10.0000
42	2744.0820	12841.5306	0.2000	10.0000
43	387.0801	19312.7831	0.2000	10.0000
44	10722.0803	6625.4848	0.2000	10.0000
45	10945.7038	2363.0698	0.2000	10.0000
46	3452.3131	8863.9723	0.2000	10.0000
47	9730.0009	11945.0708	0.2000	10.0000
48	7005.7427	86.1271	0.2000	10.0000
49	2882.1098	4888.2125	0.2000	10.0000
50	5017.2977	18883.8434	0.2000	10.0000
51	12532.5535	18984.6085	0.2000	10.0000
52	9550.9450	4676.4809	0.2000	10.0000
53	19093.4333	2159.1139	0.2000	10.0000
54	4271.9620	14278.6985	0.2000	10.0000
55	6166.7857	268.5814	0.2000	10.0000
56	19552.6130	4259.5547	0.2000	10.0000
57	11746.9353	11631.5612	0.2000	10.0000
58	15907.9369	17395.4397	0.2000	10.0000
59	15441.6511	12186.6346	0.2000	10.0000
60	2765.3691	17611.4831	0.2000	10.0000
61	1834.0825	2513.6596	0.2000	10.0000
62	10044.1129	6559.9672	0.2000	10.0000
63	8432.2630	14677.9171	0.2000	10.0000
64	19350.8777	5425.5638	0.2000	10.0000
65	3751.6349	3511.9954	0.2000	10.0000
66	3110.8343	4168.2347	0.2000	10.0000
67	17813.9535	19660.0539	0.2000	10.0000
68	8502.7771	5811.2778	0.2000	10.0000
69	17288.9993	5485.2643	0.2000	10.0000
70	1557.4038	6625.7963	0.2000	10.0000
71	18235.8256	2780.2890	0.2000	10.0000
