CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME
1	11052.7245	6522.4931	0.2000	10.0000
2	4235.9987	12082.6018	0.2000	10.0000
3	7410.9025	1016.3698	0.2000	10.0000
4	14206.5606	1862.0522	0.2000	10.0000
5	11661.1419	8656.5741	0.2000	10.0000
6	7792.7736	14290.1770	0.2000	10.0000
7	8567.9516	13104.2759	0.2000	10.0000
8	13274.7264	1123.0798	0.2000	10.0000
9	1492.6879	10759.8990	0.2000	10.0000
10	7828.2916	11855.1109	0.2000	10.0000
11	10062.1658	12775.7337	0.2000	10.0000
12	12562.0748	3736.8301	0.2000	10.0000
13	12056.2327	2095.4904	0.2000	10.0000
14	9839.3654	10909.1079	0.2000	10.0000
15	5119.0916	9578.9458	0.2000	10.0000
16	11020.0267	2472.0209	0.2000	10.0000
17	8720.6648	8621.6394	0.2000	10.0000
18	10872.0575	12841.3502	0.2000	10.0000
19	9380.9730	552.2199	0.2000	10.0000
20	14151.3585	1165.2681	0.2000	10.0000
21	779.4922	6468.4317	0.2000	10.0000
22	8802.8158	12059.3031	0.2000	10.0000
23	14730.0514	6688.8637	0.2000	10.0000
24	10843.3154	1861.4933	0.2000	10.0000
25	9366.5109	2440.5955	0.2000	10.0000
26	5723.3740	14827.2699	0.2000	10.0000
27	8757.3157	9720.2554	0.2000	10.0000
28	6923.1791	14704.2381	0.2000	10.0000
29	184.9193	5685.3626	0.2000	10.0000
30	12773.9308	3038.7884	0.2000	10.0000
31	13082.9961	2428.0592	0.2000	10.0000
32	8922.3503	1438.4343	0.2000	10.0000
33	8227.4909	1890.8057	0.2000	10.0000
34	11.7428	7597.0261	0.2000	10.0000
35	14740.4156	12194.8540	0.2000	10.0000
36	8074.8872	12658.9572	0.2000	10.0000
37	12521.1461	11216.8383	0.2000	10.0000
38	11835.0263	3520.0794	0.2000	10.0000
39	2129.1854	10673.0769	0.2000	10.0000
40	4752.0522	7772.0891	0.2000	10.0000
41	12307.4497	8217.6894	0.2000	10.0000
42	5810.3993	12063.3515	0.2000	10.0000
43	6458.9484	9348.2914	0.2000	10.0000
44	6950.5019	13124.9876	0.2000	10.0000
45	10184.2546	2473.3816	0.2000	10.0000
46	5634.2958	11372.4340	0.2000	10.0000
47	10214.5771	8629.3187	0.2000	10.0000
48	11007.0604	1050.7691	0.2000	10.0000
49	14560.8979	11602.4862	0.2000	10.0000
50	13196.5388	12012.9998	0.2000	10.0000
51	10066.1603	11698.0572	0.2000	10.0000
52	6304.9058	14513.2863	0.2000	10.0000
53	6970.9781	8298.2891	0.2000	10.0000
54	13936.1633	11427.7162	0.2000	10.0000
55	7351.9382	11346.2107	0.2000	10.0000
56	4158.7282	11218.6816	0.2000	10.0000
57	8026.5172	14899.4093	0.2000	10.0000
58	10588.7710	7363.0018	0.2000	10.0000
59	13625.3843	4653.9590	0.2000	10.0000
60	7710.8044	8578.1184	0.2000	10.0000
61	12614.0527	1170.0758	0.2000	10.0000
62	9736.6695	9177.2188	0.2000	10.0000
63	5398.0765	12851.5427	0.2000	10.0000
64	2670.0953	14567.6255	0.2000	10.0000
65	1384.9217	9148.0229	0.2000	10.0000
66	5674.0081	13621.4982	0.2000	10.0000
67	13166.5002	5884.6864	0.2000	10.0000
68	8717.8464	14228.8043	0.2000	10.0000
69	14339.8298	2822.6489	0.2000	10.0000
70	11498.8967	5673.8860	0.2000	10.0000
71	978.4670	10276.2877	0.2000	10.0000
72	7573.9837	10019.5229	0.2000	10.0000
73	11475.2970	13249.8572	0.2000	10.0000
74	9112.7685	11230.8217	0.2000	10.0000
75	3047.1949	13544.9680	0.2000	10.0000
76	6092.4937	13164.8263	0.2000	10.0000
77	14959.3507	5934.6383	0.2000	10.0000
78	9158.2678	3148.6822	0.2000	10.0000
79	12127.7496	9561.4514	0.2000	10.0000
80	3346.7080	9502.6732	0.2000	10.0000
81	11826.4112	2741.8776	0.0000	0.0000
82	9449.8731	10439.7797	0.0000	0.0000
83	4952.7625	11491.1038	0.0000	0.0000
84	14361.9669	8292.7068	0.0000	0.0000
85	7774.9812	13669.5719	0.0000	0.0000
86	376.1171	9518.4355	0.0000	0.0000
87	9927.6295	169.9549	0.0000	0.0000
88	14734.4698	1515.1058	0.0000	0.0000
