CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	14337.5634	10005.1517	0.2000	10.0000
2	808.2245	3102.9692	0.2000	10.0000
3	12884.5774	3434.9513	0.2000	10.0000
4	2628.2485	12598.0243	0.2000	10.0000
5	1414.8545	14653.7860	0.2000	10.0000
6	3186.7835	14142.4455	0.2000	10.0000
7	6911.6951	4522.6213	0.2000	10.0000
8	10289.9302	9350.5736	0.2000	10.0000
9	6124.4835	1548.1236	0.2000	10.0000
10	8364.6203	1898.6964	0.2000	10.0000
11	6619.1992	8547.8670	0.2000	10.0000
12	10999.6638	3441.7192	0.2000	10.0000
13	4826.0465	1324.9131	0.2000	10.0000
14	1608.2069	10036.6541	0.2000	10.0000
15	12167.5979	5088.4454	0.2000	10.0000
16	1454.5460	13447.4268	0.2000	10.0000
17	8367.8194	2650.7514	0.2000	10.0000
18	8688.8628	6329.3056	0.2000	10.0000
19	1936.7791	4954.9710	0.2000	10.0000
20	9314.1349	1628.5169	0.2000	10.0000
21	14303.0577	11939.1941	0.2000	10.0000
22	12559.3548	8842.8216	0.2000	10.0000
23	563.2757	14830.7692	0.2000	10.0000
24	1425.1029	1827.2528	0.2000	10.0000
25	1798.7560	7640.9907	0.2000	10.0000
26	4958.1090	3770.0899	0.2000	10.0000
27	8309.3309	4291.1250	0.2000	10.0000
28	10494.6663	4299.5247	0.2000	10.0000
29	4428.0002	7486.9462	0.2000	10.0000
30	5052.1138	6040.6748	0.2000	10.0000
31	1809.7044	3141.7801	0.2000	10.0000
32	4772.4000	11912.3846	0.2000	10.0000
33	4189.2535	8303.0067	0.2000	10.0000
34	13154.3649	13866.4552	0.2000	10.0000
35	2561.3780	13909.9246	0.2000	10.0000
36	12727.3282	8261.4546	0.2000	10.0000
37	2295.3573	8158.7224	0.2000	10.0000
38	7388.8267	903.4541	0.2000	10.0000
39	6262.0098	2766.3458	0.2000	10.0000
40	3524.9659	4161.6622	0.2000	10.0000
41	7096.6048	1910.1293	0.2000	10.0000
42	242.3453	7783.8507	0.2000	10.0000
43	809.3859	2480.1140	0.2000	10.0000
44	6794.2669	3867.8409	0.2000	10.0000
45	5402.5635	2993.4231	0.2000	10.0000
46	5439.5753	4187.6578	0.2000	10.0000
47	8998.6840	3331.1435	0.2000	10.0000
48	10282.3937	13557.5041	0.2000	10.0000
49	11560.5919	344.8294	0.2000	10.0000
50	6629.3199	11133.8615	0.2000	10.0000
51	9621.8528	2714.4530	0.0000	0.0000
52	5028.0027	2481.1252	0.0000	0.0000
53	11090.6774	11813.4794	0.0000	0.0000
54	3289.9778	9531.3331	0.0000	0.0000
55	1041.9322	11151.8606	0.0000	0.0000
56	3819.3206	590.9357	0.0000	0.0000
