CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	10069.9595	7951.5632	0.2000	10.0000
2	6789.9527	14204.5338	0.2000	10.0000
3	14528.7851	2050.3709	0.2000	10.0000
4	8582.0415	2730.0970	0.2000	10.0000
5	11178.9942	6501.7625	0.2000	10.0000
6	11981.5673	12874.5527	0.2000	10.0000
7	9288.1936	6821.8496	0.2000	10.0000
8	9665.3891	14510.2842	0.2000	10.0000
9	13084.0904	9948.2145	0.2000	10.0000
10	12118.5844	6113.4412	0.2000	10.0000
11	9789.5043	5394.0084	0.2000	10.0000
12	14874.6008	12474.3651	0.2000	10.0000
13	8909.8126	12338.9343	0.2000	10.0000
14	1853.6579	2122.5755	0.2000	10.0000
15	8320.9925	12780.5396	0.2000	10.0000
16	2881.2265	4785.9522	0.2000	10.0000
17	11028.1030	9637.0184	0.2000	10.0000
18	8564.9098	14319.9281	0.2000	10.0000
19	11051.0930	10816.7239	0.2000	10.0000
20	13597.7133	2786.4979	0.2000	10.0000
21	11071.9894	3891.3211	0.2000	10.0000
22	11913.1805	14832.6280	0.2000	10.0000
23	6188.0157	11495.1980	0.2000	10.0000
24	3129.1538	12651.3021	0.2000	10.0000
25	10649.9354	1518.3703	0.2000	10.0000
26	9369.3312	13706.8239	0.2000	10.0000
27	12338.0924	12245.1947	0.2000	10.0000
28	11373.5480	712.0441	0.2000	10.0000
29	11105.0088	5606.4831	0.2000	10.0000
30	5957.1531	10667.3855	0.2000	10.0000
31	3651.8017	3222.5132	0.2000	10.0000
32	9946.4608	4369.2475	0.2000	10.0000
33	12536.5026	4685.1516	0.2000	10.0000
34	12737.4327	10891.3821	0.2000	10.0000
35	8507.0029	5628.9897	0.2000	10.0000
36	5511.3621	14783.0356	0.2000	10.0000
37	6563.7021	2332.6098	0.2000	10.0000
38	13274.7824	4360.1935	0.2000	10.0000
39	10586.0115	3105.0248	0.2000	10.0000
40	13218.5845	7533.4265	0.2000	10.0000
41	9532.9319	13007.1865	0.2000	10.0000
42	10765.5310	14418.1507	0.2000	10.0000
43	9554.4206	10223.8168	0.2000	10.0000
44	7492.2363	9966.1767	0.2000	10.0000
45	8998.0409	9630.0865	0.2000	10.0000
46	12243.2352	5.6424	0.2000	10.0000
47	3167.7920	11847.7593	0.2000	10.0000
48	10565.7578	11963.7205	0.2000	10.0000
49	2516.2354	2861.3784	0.2000	10.0000
50	10191.8560	9902.0514	0.2000	10.0000
51	4000.3020	2609.2468	0.2000	10.0000
52	4817.8108	14274.3991	0.2000	10.0000
53	3469.2193	5859.6634	0.2000	10.0000
54	12301.3629	13873.9044	0.2000	10.0000
55	1731.8178	2910.3451	0.2000	10.0000
56	5295.7475	10141.4594	0.2000	10.0000
57	7874.6790	6681.0364	0.2000	10.0000
58	8339.4606	14935.0287	0.2000	10.0000
59	13173.7541	14538.5036	0.2000	10.0000
60	10380.3191	5808.7568	0.2000	10.0000
61	9376.6101	3525.4437	0.2000	10.0000
62	10705.3318	9059.9163	0.2000	10.0000
63	7961.1419	2452.6755	0.2000	10.0000
64	12885.0679	6766.6507	0.2000	10.0000
65	6956.8198	6056.6060	0.2000	10.0000
66	4999.2518	11845.3020	0.2000	10.0000
67	14916.1783	8787.9064	0.2000	10.0000
68	6423.7040	4203.8790	0.2000	10.0000
69	1936.7491	4449.9856	0.2000	10.0000
70	7785.7915	1252.9226	0.2000	10.0000
71	14356.4104	11975.8137	0.2000	10.0000
72	12421.9163	11430.0798	0.2000	10.0000
73	12425.1178	8094.3928	0.2000	10.0000
74	9485.3933	11936.2727	0.2000	10.0000
75	13080.2990	11797.8758	0.2000	10.0000
76	8028.0685	11303.7594	0.2000	10.0000
77	7400.2756	10861.2765	0.2000	10.0000
78	8817.1224	4045.6091	0.2000	10.0000
79	4484.3375	9664.9732	0.2000	10.0000
80	14867.6571	9948.9980	0.2000	10.0000
81	5695.7376	13848.2479	0.2000	10.0000
82	5895.2339	1064.9358	0.2000	10.0000
83	13821.6094	11190.3781	0.2000	10.0000
84	10469.9614	10613.3555	0.2000	10.0000
85	10708.9870	13724.1784	0.2000	10.0000
86	8348.7572	4570.9367	0.2000	10.0000
87	14031.0970	10531.2637	0.2000	10.0000
88	10733.0632	105.5912	0.2000	10.0000
89	5930.9824	12254.0437	0.2000	10.0000
90	13689.6432	5637.9984	0.2000	10.0000
91	6930.8266	9343.5824	0.2000	10.0000
92	4834.5983	3982.2525	0.2000	10.0000
93	6503.0994	9881.5989	0.2000	10.0000
94	4543.1478	11379.9072	0.2000	10.0000
95	8390.4228	11789.7022	0.2000	10.0000
96	4273.3531	2033.9949	0.0000	0.0000
97	8540.8452	13379.4592	0.0000	0.0000
98	12523.3215	8890.0786	0.0000	0.0000
99	10713.2943	13032.4538	0.0000	0.0000
100	11541.2120	47.6674	0.0000	0.0000
101	14048.6404	13459.3209	0.0000	0.0000
102	11227.1320	2441.6476	0.0000	0.0000
103	9896.0779	7019.2215	0.0000	0.0000
104	6486.8195	13059.0545	0.0000	0.0000
