CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	13983.7261	4011.2791	0.2000	10.0000
2	9636.6690	14124.0725	0.2000	10.0000
3	13918.5427	6751.9989	0.2000	10.0000
4	4964.5471	598.0466	0.2000	10.0000
5	7423.8172	3739.3169	0.2000	10.0000
6	14165.1756	13471.3331	0.2000	10.0000
7	10526.3485	9626.9176	0.2000	10.0000
8	10483.3786	1508.1988	0.2000	10.0000
9	6615.5745	12178.1407	0.2000	10.0000
10	7593.3915	6385.9259	0.2000	10.0000
11	9786.2580	13425.1062	0.2000	10.0000
12	274.6838	345.7881	0.2000	10.0000
13	5681.7493	1893.7579	0.2000	10.0000
14	10949.7074	3596.2198	0.2000	10.0000
15	13162.6709	10376.7389	0.2000	10.0000
16	4560.8010	2888.5796	0.2000	10.0000
17	9636.0067	3509.7650	0.2000	10.0000
18	12650.5208	13266.1166	0.2000	10.0000
19	11746.0946	3025.5008	0.2000	10.0000
20	6148.1242	14262.6221	0.2000	10.0000
21	3289.1074	14067.0909	0.2000	10.0000
22	9740.0180	4987.6012	0.2000	10.0000
23	2259.8288	2855.8319	0.2000	10.0000
24	12622.0588	5319.1938	0.2000	10.0000
25	4770.5901	1251.7879	0.2000	10.0000
26	9436.7517	6787.3279	0.2000	10.0000
27	4046.7336	12910.4426	0.2000	10.0000
28	3969.2278	5230.6731	0.2000	10.0000
29	9597.4806	2224.8146	0.2000	10.0000
30	8881.5841	173.4855	0.2000	10.0000
31	8884.0929	2193.8373	0.2000	10.0000
32	7949.6569	3400.1770	0.2000	10.0000
33	772.4760	2162.6642	0.2000	10.0000
34	1253.8769	2917.5287	0.2000	10.0000
35	11117.5986	2587.7306	0.2000	10.0000
36	10922.3284	10379.3594	0.2000	10.0000
37	4598.1670	10737.7593	0.2000	10.0000
38	5210.8423	11272.5527	0.2000	10.0000
39	13636.0550	7667.9866	0.2000	10.0000
40	14475.9301	1471.7493	0.2000	10.0000
41	1708.8004	12235.8513	0.2000	10.0000
42	10288.6046	6327.2053	0.2000	10.0000
43	9279.6695	2752.8553	0.2000	10.0000
44	11131.3955	6632.1929	0.2000	10.0000
45	3622.7257	3993.7136	0.2000	10.0000
46	10865.1660	4426.5633	0.2000	10.0000
47	13973.5252	8198.3440	0.2000	10.0000
48	6871.3185	3124.3536	0.2000	10.0000
49	2890.2426	10705.1301	0.2000	10.0000
50	10427.8927	8674.7716	0.2000	10.0000
51	13818.9177	3053.3722	0.2000	10.0000
52	10752.9453	13697.0663	0.2000	10.0000
53	14849.5449	6828.9975	0.2000	10.0000
54	10563.3711	475.0361	0.2000	10.0000
55	13664.8206	12028.1282	0.2000	10.0000
56	170.7193	1930.5128	0.2000	10.0000
57	12563.9900	9606.6925	0.2000	10.0000
58	4943.8436	12488.2331	0.2000	10.0000
59	8594.0395	6025.8732	0.2000	10.0000
60	5952.8785	2519.2249	0.2000	10.0000
61	1522.0130	4534.7294	0.2000	10.0000
62	10052.1126	987.7328	0.2000	10.0000
63	7785.8649	10485.2748	0.2000	10.0000
64	8107.3746	850.7881	0.2000	10.0000
65	3037.6933	8832.7008	0.2000	10.0000
66	11238.8480	12346.1422	0.0000	0.0000
67	3984.2084	1704.1112	0.0000	0.0000
68	623.0958	8560.6230	0.0000	0.0000
69	12798.9892	6557.8336	0.0000	0.0000
70	8042.6172	2555.4740	0.0000	0.0000
71	4248.8765	14313.6633	0.0000	0.0000
72	11303.4075	718.3429	0.0000	0.0000
