CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	494.7151	10891.0607	0.2000	10.0000
2	595.2422	14590.1377	0.2000	10.0000
3	4355.7023	13658.2157	0.2000	10.0000
4	4687.6393	2526.1815	0.2000	10.0000
5	611.8225	6489.9679	0.2000	10.0000
6	3182.7067	6148.8953	0.2000	10.0000
7	9241.8552	2366.7953	0.2000	10.0000
8	6293.2850	1040.6214	0.2000	10.0000
9	3164.1250	9782.6921	0.2000	10.0000
10	8854.9499	868.9961	0.2000	10.0000
11	5543.4448	7406.5951	0.2000	10.0000
12	1656.1688	12023.4304	0.2000	10.0000
13	682.4210	13255.1217	0.2000	10.0000
14	11077.2537	4763.4863	0.2000	10.0000
15	1899.5472	9681.1893	0.2000	10.0000
16	372.6944	5429.0398	0.2000	10.0000
17	6839.7414	7308.4513	0.2000	10.0000
18	7911.8195	4859.1502	0.2000	10.0000
19	1888.2699	7011.6185	0.2000	10.0000
20	10093.3744	5267.7503	0.2000	10.0000
21	5275.2034	2927.9514	0.2000	10.0000
22	2488.3002	6788.3101	0.2000	10.0000
23	12231.4088	421.9645	0.2000	10.0000
24	4810.1403	8494.2949	0.2000	10.0000
25	3819.0729	7558.4136	0.2000	10.0000
26	1061.0612	8824.3212	0.2000	10.0000
27	7838.2066	2241.6046	0.2000	10.0000
28	5289.1458	5699.9775	0.2000	10.0000
29	4670.9451	5797.0266	0.2000	10.0000
30	3651.2472	8180.6936	0.2000	10.0000
31	8051.8041	4102.3544	0.2000	10.0000
32	3392.6047	1283.7743	0.2000	10.0000
33	5861.8821	14746.0678	0.2000	10.0000
34	1163.8060	8007.6727	0.2000	10.0000
35	10217.4757	1989.7418	0.2000	10.0000
36	9058.3638	1738.7279	0.0000	0.0000
37	2624.4667	8236.9513	0.0000	0.0000
38	2595.0910	13731.7312	0.0000	0.0000
39	4187.8399	4979.6334	0.0000	0.0000
40	48.7664	7931.0535	0.0000	0.0000
