CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	11090.8298	11326.9452	0.2000	10.0000
2	928.4496	14674.2646	0.2000	10.0000
3	3762.8812	440.0281	0.2000	10.0000
4	12899.7922	12610.4290	0.2000	10.0000
5	13871.1095	980.5441	0.2000	10.0000
6	11379.7914	5077.4391	0.2000	10.0000
7	10859.6904	2744.5293	0.2000	10.0000
8	11907.7791	2087.2664	0.2000	10.0000
9	13937.5095	7990.6828	0.2000	10.0000
10	5079.9194	11046.8092	0.2000	10.0000
11	5793.0084	1038.6484	0.2000	10.0000
12	14464.8080	848.1565	0.2000	10.0000
13	5925.9335	12718.1887	0.2000	10.0000
14	7231.5833	12604.3972	0.2000	10.0000
15	6389.8553	10865.9279	0.2000	10.0000
16	2777.5048	3702.5552	0.2000	10.0000
17	9388.7302	13252.4388	0.2000	10.0000
18	12390.4132	6209.3352	0.2000	10.0000
19	12424.3336	9276.2462	0.2000	10.0000
20	9876.2445	8686.8710	0.2000	10.0000
21	4861.0901	3446.3492	0.2000	10.0000
22	12627.4250	2462.1676	0.2000	10.0000
23	5372.3556	5256.0748	0.2000	10.0000
24	3475.0346	13918.5313	0.2000	10.0000
25	5662.2920	10525.1865	0.2000	10.0000
26	3571.4598	2917.6409	0.2000	10.0000
27	6318.5009	5011.5025	0.2000	10.0000
28	7702.4657	7992.7785	0.2000	10.0000
29	1094.2680	10663.6182	0.2000	10.0000
30	14470.2161	6115.4054	0.2000	10.0000
31	11865.0856	7182.5507	0.2000	10.0000
32	6575.8982	13312.0777	0.2000	10.0000
33	6209.0598	1673.8642	0.2000	10.0000
34	5597.8207	375.9176	0.2000	10.0000
35	12078.5518	12723.8012	0.2000	10.0000
36	8588.9764	11950.6222	0.2000	10.0000
37	4468.7176	14952.9630	0.2000	10.0000
38	6388.5845	6823.3686	0.2000	10.0000
39	11879.9853	9841.8515	0.2000	10.0000
40	9980.0342	4592.5650	0.2000	10.0000
41	4887.7883	12140.9524	0.2000	10.0000
42	13836.3401	4937.5675	0.2000	10.0000
43	12074.1090	4571.2074	0.2000	10.0000
44	10307.1125	9973.3175	0.2000	10.0000
45	13670.2670	6971.4861	0.2000	10.0000
46	2543.5603	1697.4082	0.2000	10.0000
47	13331.3598	8977.2495	0.2000	10.0000
48	14599.1249	7366.0033	0.2000	10.0000
49	9795.2379	3418.8962	0.2000	10.0000
50	10105.9743	11642.9782	0.2000	10.0000
51	3520.9701	11797.8804	0.2000	10.0000
52	8738.6975	7432.9080	0.2000	10.0000
53	7303.9564	6552.8495	0.2000	10.0000
54	12770.1297	5651.5832	0.2000	10.0000
55	9315.7925	2721.2169	0.2000	10.0000
56	10662.9767	7991.1947	0.2000	10.0000
57	7581.4693	9283.0543	0.2000	10.0000
58	13620.8620	12048.2287	0.2000	10.0000
59	3341.6513	4320.9194	0.2000	10.0000
60	2073.7804	11351.1994	0.2000	10.0000
61	8217.4953	11205.5423	0.2000	10.0000
62	10833.2379	7393.7543	0.2000	10.0000
63	14852.6026	8945.0712	0.2000	10.0000
64	13258.7018	9582.6189	0.2000	10.0000
65	3472.3504	10083.1319	0.2000	10.0000
66	4982.9398	1315.4847	0.0000	0.0000
67	8090.4466	10435.7431	0.0000	0.0000
68	3035.1069	246.5314	0.0000	0.0000
69	11406.9266	9471.8378	0.0000	0.0000
70	12885.5553	4442.6692	0.0000	0.0000
71	1515.9191	12110.8499	0.0000	0.0000
72	4416.8175	13869.3917	0.0000	0.0000
