CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	2620.1776	11678.3951	0.2000	10.0000
2	5619.3924	4093.6405	0.2000	10.0000
3	4102.1211	12872.2246	0.2000	10.0000
4	5372.3347	5559.3374	0.2000	10.0000
5	2521.1404	10815.7198	0.2000	10.0000
6	12006.5317	4191.8998	0.2000	10.0000
7	14390.0945	4902.2426	0.2000	10.0000
8	14502.8962	2812.9508	0.2000	10.0000
9	4869.6748	9496.6384	0.2000	10.0000
10	11128.9460	2502.1742	0.2000	10.0000
11	2662.1182	14145.3150	0.2000	10.0000
12	13733.2115	2246.8783	0.2000	10.0000
13	9158.6725	4799.2275	0.2000	10.0000
14	11180.1504	3412.9413	0.2000	10.0000
15	13080.5737	7802.1072	0.2000	10.0000
16	1397.3999	13690.8442	0.2000	10.0000
17	2099.9822	8919.6948	0.2000	10.0000
18	10304.9458	4854.0189	0.2000	10.0000
19	3615.4071	3635.5415	0.2000	10.0000
20	1242.4008	10428.8426	0.2000	10.0000
21	12228.8464	2496.0801	0.2000	10.0000
22	14997.2828	932.7851	0.2000	10.0000
23	6002.5832	9659.2565	0.2000	10.0000
24	5646.2727	8732.0389	0.2000	10.0000
25	11896.2421	3393.3221	0.2000	10.0000
26	8018.5577	4798.6552	0.2000	10.0000
27	5644.9291	4835.9692	0.2000	10.0000
28	2887.4643	9711.7725	0.2000	10.0000
29	8860.0356	3811.7336	0.2000	10.0000
30	10514.3230	3093.3324	0.2000	10.0000
31	9786.7484	1437.9618	0.2000	10.0000
32	1887.3230	5023.0468	0.2000	10.0000
33	1120.1404	7858.2294	0.2000	10.0000
34	13392.4768	3674.7867	0.2000	10.0000
35	3393.4850	4377.2570	0.2000	10.0000
36	503.1115	12043.3543	0.0000	0.0000
37	6758.4662	5269.0622	0.0000	0.0000
38	12548.3143	5481.4959	0.0000	0.0000
39	12945.6528	1292.2468	0.0000	0.0000
40	4913.0610	6773.9819	0.0000	0.0000
