CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	324.2972	5849.2558	0.2000	10.0000
2	11074.2683	7058.7112	0.2000	10.0000
3	13329.4762	9790.2779	0.2000	10.0000
4	9796.3830	8519.3720	0.2000	10.0000
5	10634.4812	14383.6475	0.2000	10.0000
6	10480.0038	10729.4056	0.2000	10.0000
7	8947.2508	13615.0191	0.2000	10.0000
8	3484.2929	3037.9768	0.2000	10.0000
9	12374.6747	10285.6317	0.2000	10.0000
10	1423.9701	3322.9484	0.2000	10.0000
11	411.4961	6872.7509	0.2000	10.0000
12	9262.5936	11518.3325	0.2000	10.0000
13	14047.0749	5482.6033	0.2000	10.0000
14	1123.2102	5181.0737	0.2000	10.0000
15	7325.5270	10032.8250	0.2000	10.0000
16	7030.7501	8814.6315	0.2000	10.0000
17	4092.3508	2053.4687	0.2000	10.0000
18	12749.7304	13514.0410	0.2000	10.0000
19	107.7875	4251.7539	0.2000	10.0000
20	14772.5822	8150.2814	0.2000	10.0000
21	10693.0870	5727.0021	0.2000	10.0000
22	12165.3261	8249.6649	0.2000	10.0000
23	12383.5193	12588.9969	0.2000	10.0000
24	7820.3418	13380.5784	0.2000	10.0000
25	8297.5547	10369.4150	0.2000	10.0000
26	402.0456	8401.5950	0.2000	10.0000
27	9603.2809	5555.3523	0.2000	10.0000
28	5286.1338	11625.7257	0.2000	10.0000
29	13149.2188	13003.3850	0.2000	10.0000
30	10520.9350	12926.1038	0.2000	10.0000
31	290.4901	1438.9207	0.2000	10.0000
32	4496.5637	5908.4332	0.2000	10.0000
33	11137.6429	8713.2669	0.2000	10.0000
34	7835.6152	12391.2849	0.2000	10.0000
35	153.0774	8951.5527	0.2000	10.0000
36	1919.1624	6213.7847	0.2000	10.0000
37	5003.9961	1123.9973	0.2000	10.0000
38	9234.4782	12591.1140	0.2000	10.0000
39	7869.3124	14841.1088	0.2000	10.0000
40	10905.8984	11591.0228	0.2000	10.0000
41	6746.4599	12463.7822	0.2000	10.0000
42	5127.8454	2897.9688	0.2000	10.0000
43	14680.7252	13030.1448	0.2000	10.0000
44	13273.9975	6317.6514	0.2000	10.0000
45	1569.0915	10879.6958	0.2000	10.0000
46	11216.6696	7950.1098	0.2000	10.0000
47	9362.1594	6332.7774	0.2000	10.0000
48	9141.4105	9701.9009	0.2000	10.0000
49	6162.6182	10240.6780	0.2000	10.0000
50	4292.4388	7689.1097	0.2000	10.0000
51	11169.8371	13941.6255	0.0000	0.0000
52	7864.4017	9371.9951	0.0000	0.0000
53	12739.8499	9149.1165	0.0000	0.0000
54	864.1901	7276.4333	0.0000	0.0000
55	3008.6016	466.8825	0.0000	0.0000
56	10675.8538	9379.3328	0.0000	0.0000
