CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	5265.2308	11132.8912	0.2000	10.0000
2	2701.1798	6251.7951	0.2000	10.0000
3	2982.9635	10525.1758	0.2000	10.0000
4	4844.8537	8855.7844	0.2000	10.0000
5	301.8197	9102.2163	0.2000	10.0000
6	4107.7366	6597.8755	0.2000	10.0000
7	5712.3698	6453.6712	0.2000	10.0000
8	10353.4620	10000.8230	0.2000	10.0000
9	7898.5101	8024.4319	0.2000	10.0000
10	5148.7313	6234.7648	0.2000	10.0000
11	7770.6390	10030.8368	0.2000	10.0000
12	5754.4696	7597.4944	0.2000	10.0000
13	2920.0745	8957.0218	0.2000	10.0000
14	8228.6193	7258.5437	0.2000	10.0000
15	6120.8324	12466.9477	0.2000	10.0000
16	3770.1967	9950.6685	0.2000	10.0000
17	1020.6926	8578.7092	0.2000	10.0000
18	8668.1707	10466.6337	0.2000	10.0000
19	5042.7181	4845.1143	0.2000	10.0000
20	4105.0021	5733.0857	0.2000	10.0000
21	2484.3886	13083.8945	0.2000	10.0000
22	3522.6518	8364.8372	0.2000	10.0000
23	9922.1428	4517.2286	0.2000	10.0000
24	4721.6254	7043.9082	0.2000	10.0000
25	4311.1220	11144.8485	0.2000	10.0000
26	2174.2725	6606.6015	0.2000	10.0000
27	5989.8680	8566.5239	0.2000	10.0000
28	6629.4142	8890.7921	0.2000	10.0000
29	3148.2105	3918.8916	0.2000	10.0000
30	8934.3711	12137.7240	0.2000	10.0000
31	6041.5305	9991.1634	0.2000	10.0000
32	7961.4716	6209.0671	0.2000	10.0000
33	4441.7519	4488.6601	0.2000	10.0000
34	4289.8644	14045.8060	0.2000	10.0000
35	9126.5318	1530.0830	0.2000	10.0000
36	5147.7319	11947.7404	0.0000	0.0000
37	7739.7083	4786.3560	0.0000	0.0000
38	8757.2286	7681.2414	0.0000	0.0000
39	3041.3781	6845.0539	0.0000	0.0000
40	2000.8535	9183.0443	0.0000	0.0000
