CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	11572.5242	1908.8406	0.2000	10.0000
2	1469.3275	4584.0223	0.2000	10.0000
3	9653.3990	16055.8322	0.2000	10.0000
4	7930.8997	18266.9882	0.2000	10.0000
5	10733.7501	15558.8273	0.2000	10.0000
6	11192.4070	10423.4735	0.2000	10.0000
7	13884.7337	19883.0691	0.2000	10.0000
8	1480.2084	10400.3421	0.2000	10.0000
9	3295.4095	10350.8981	0.2000	10.0000
10	19316.2592	12316.8417	0.2000	10.0000
11	11795.9261	18050.7283	0.2000	10.0000
12	6572.2976	12302.5585	0.2000	10.0000
13	11420.0901	4724.8452	0.2000	10.0000
14	16436.3844	12547.5198	0.2000	10.0000
15	8965.5986	18018.7301	0.2000	10.0000
16	12899.0884	4034.5103	0.2000	10.0000
17	10629.9611	3522.9169	0.2000	10.0000
18	19605.0052	9431.0134	0.2000	10.0000
19	17253.1925	11840.4023	0.2000	10.0000
20	16975.7195	2222.5386	0.2000	10.0000
21	13453.5801	5662.4198	0.2000	10.0000
22	9177.7781	19410.7156	0.2000	10.0000
23	10947.3538	11505.4936	0.2000	10.0000
24	9625.6712	12611.2978	0.2000	10.0000
25	5169.1560	10707.0643	0.2000	10.0000
26	12006.4816	11718.7271	0.2000	10.0000
27	3244.2195	18802.2912	0.2000	10.0000
28	8192.7977	13023.0150	0.2000	10.0000
29	2888.6404	7418.8710	0.2000	10.0000
30	12596.8486	337.8486	0.2000	10.0000
31	17115.0057	907.6091	0.2000	10.0000
32	12829.2047	14480.5553	0.2000	10.0000
33	92.1046	13496.0279	0.2000	10.0000
34	9583.6487	11529.7944	0.2000	10.0000
35	17276.6769	4987.6370	0.2000	10.0000
36	2939.3063	6426.8578	0.2000	10.0000
37	10435.7150	4682.7617	0.2000	10.0000
38	8229.5210	12289.2257	0.2000	10.0000
39	8133.3684	10570.7025	0.2000	10.0000
40	7280.1725	6396.6818	0.2000	10.0000
41	6673.2974	17812.9271	0.2000	10.0000
42	10941.5709	672.8905	0.2000	10.0000
43	15081.0772	1133.1861	0.2000	10.0000
44	9911.1859	19950.3862	0.2000	10.0000
45	6936.6823	16611.4784	0.2000	10.0000
46	12219.3603	13024.1282	0.2000	10.0000
47	11665.4508	1044.4723	0.2000	10.0000
48	11833.7411	14402.4773	0.2000	10.0000
49	16101.3583	4766.6405	0.2000	10.0000
50	14558.1045	19286.2199	0.2000	10.0000
51	5305.4637	19729.7106	0.2000	10.0000
52	13481.8051	3061.9736	0.2000	10.0000
53	5895.7044	7491.7703	0.2000	10.0000
54	8793.7839	13404.1725	0.2000	10.0000
55	403.6816	6516.9756	0.2000	10.0000
56	16065.1928	3894.8705	0.2000	10.0000
57	18901.7285	13800.1169	0.2000	10.0000
58	11167.0556	12776.2347	0.2000	10.0000
59	1354.4102	5983.6038	0.2000	10.0000
60	14982.9662	18351.1148	0.2000	10.0000
61	10770.9782	18458.1341	0.2000	10.0000
62	16277.8697	13186.8688	0.2000	10.0000
63	17682.5529	1293.0052	0.2000	10.0000
64	9934.1691	9030.3798	0.2000	10.0000
65	12123.8812	15481.9801	0.2000	10.0000
66	10455.9376	13811.8624	0.2000	10.0000
67	11740.5153	17328.6939	0.2000	10.0000
68	13441.6256	18349.0003	0.2000	10.0000
69	15701.8608	5337.3149	0.2000	10.0000
70	16365.4934	11552.8335	0.2000	10.0000
71	13461.3124	7388.2738	0.2000	10.0000
72	12634.3664	1528.0842	0.2000	10.0000
73	12492.4067	2734.0478	0.2000	10.0000
74	18868.1613	14776.2307	0.2000	10.0000
75	829.2897	9799.8223	0.2000	10.0000
76	14140.4078	7715.5161	0.2000	10.0000
77	5711.5447	17596.1681	0.2000	10.0000
78	8337.3271	14946.0076	0.2000	10.0000
79	259.5184	11327.2781	0.2000	10.0000
80	6298.5748	19131.5546	0.2000	10.0000
81	6793.5320	13209.3298	0.2000	10.0000
82	485.6254	4465.7434	0.2000	10.0000
83	4393.4880	8043.4946	0.2000	10.0000
84	9603.4011	17931.1903	0.2000	10.0000
85	12804.4769	16419.7149	0.2000	10.0000
86	8339.3963	19977.3881	0.2000	10.0000
87	11482.3423	11184.4712	0.2000	10.0000
88	7946.0012	17395.6463	0.2000	10.0000
89	8485.5946	16988.7847	0.2000	10.0000
90	7379.1425	14800.2743	0.2000	10.0000
91	6630.8541	8170.5035	0.2000	10.0000
92	8898.9121	15828.8582	0.2000	10.0000
93	11501.0618	19600.6714	0.2000	10.0000
94	1751.6460	13251.5678	0.2000	10.0000
95	9992.4615	7762.6746	0.2000	10.0000
96	6537.2099	13824.1451	0.2000	10.0000
97	15701.8712	18001.2914	0.2000	10.0000
98	15007.9246	6386.7324	0.2000	10.0000
99	10852.4818	8329.4644	0.2000	10.0000
100	5207.3929	11834.0593	0.2000	10.0000
101	5683.8629	9460.7662	0.2000	10.0000
102	5868.5750	8478.4069	0.2000	10.0000
103	7218.0815	13668.6079	0.2000	10.0000
104	13200.5196	18965.3557	0.2000	10.0000
105	18691.9001	10439.0804	0.2000	10.0000
106	2304.8707	12516.7918	0.2000	10.0000
107	7945.0815	15551.7431	0.2000	10.0000
108	6637.8588	9809.0376	0.2000	10.0000
109	6580.9450	10492.4193	0.2000	10.0000
110	11284.3929	15127.9488	0.2000	10.0000
111	14622.0082	669.7216	0.0000	0.0000
112	1555.0811	7880.5104	0.0000	0.0000
113	9365.6601	16947.5604	0.0000	0.0000
114	10145.2980	14463.8419	0.0000	0.0000
115	5820.2728	18217.8833	0.0000	0.0000
116	12211.4470	19022.6892	0.0000	0.0000
117	19702.0596	13414.2616	0.0000	0.0000
118	13632.3814	4025.2503	0.0000	0.0000
119	8044.4291	9535.3223	0.0000	0.0000
120	3340.7646	11373.9643	0.0000	0.0000
