CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	14248.9240	9511.1836	0.2000	10.0000
2	11973.9072	248.8105	0.2000	10.0000
3	12974.0417	8777.6344	0.2000	10.0000
4	13079.3604	7901.5475	0.2000	10.0000
5	10112.6915	5556.6817	0.2000	10.0000
6	3702.7780	4517.0225	0.2000	10.0000
7	3044.0908	4000.7321	0.2000	10.0000
8	7924.3488	11313.9851	0.2000	10.0000
9	9812.3319	2654.1840	0.2000	10.0000
10	6970.8057	7661.2599	0.2000	10.0000
11	9416.8107	9563.2358	0.2000	10.0000
12	9212.0575	7076.6283	0.2000	10.0000
13	11308.5121	9008.8758	0.2000	10.0000
14	9428.6862	8428.2671	0.2000	10.0000
15	3666.9679	7609.1474	0.2000	10.0000
16	12077.0946	5808.9924	0.2000	10.0000
17	14844.2557	9805.6203	0.2000	10.0000
18	13771.7261	5665.4605	0.2000	10.0000
19	9187.9469	3643.8596	0.2000	10.0000
20	11394.5050	575.5112	0.2000	10.0000
21	4689.0397	14061.7864	0.2000	10.0000
22	13909.2869	13214.7234	0.2000	10.0000
23	12985.6864	11008.2998	0.2000	10.0000
24	2197.8830	9598.5379	0.2000	10.0000
25	8029.1672	6782.2050	0.2000	10.0000
26	3905.1899	9590.0701	0.2000	10.0000
27	5767.4432	13561.6083	0.2000	10.0000
28	6749.2957	8711.0174	0.2000	10.0000
29	3312.7667	8382.5921	0.2000	10.0000
30	2068.5869	8788.0980	0.2000	10.0000
31	10897.5197	5469.2754	0.2000	10.0000
32	8063.2649	8278.6341	0.2000	10.0000
33	7830.3549	3224.0938	0.2000	10.0000
34	2724.5261	5360.8268	0.2000	10.0000
35	11920.5626	5185.6579	0.2000	10.0000
36	7136.7295	4422.9780	0.2000	10.0000
37	14693.8415	2548.1166	0.2000	10.0000
38	3033.8573	9618.2674	0.2000	10.0000
39	11835.9776	11813.9221	0.2000	10.0000
40	2583.3168	7442.2929	0.2000	10.0000
41	3154.2905	11037.4987	0.2000	10.0000
42	13996.4070	789.2918	0.2000	10.0000
43	1838.8012	6950.9672	0.2000	10.0000
44	1408.6928	8975.1191	0.2000	10.0000
45	8752.7111	7711.8617	0.2000	10.0000
46	6183.1029	7011.5841	0.2000	10.0000
47	13481.9626	1936.3234	0.2000	10.0000
48	12196.1354	9160.6125	0.2000	10.0000
49	14524.9679	91.6017	0.2000	10.0000
50	1978.8782	5693.4968	0.2000	10.0000
51	4539.9409	11175.7411	0.0000	0.0000
52	10110.6269	8474.8987	0.0000	0.0000
53	13714.9484	7238.6533	0.0000	0.0000
54	14417.5437	10315.8407	0.0000	0.0000
55	4766.1646	7540.7749	0.0000	0.0000
56	11759.6665	2680.0145	0.0000	0.0000
