CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	8750.7046	5333.6245	0.2000	10.0000
2	2717.3484	29.4078	0.2000	10.0000
3	6425.7193	13904.1018	0.2000	10.0000
4	18657.6958	16263.8051	0.2000	10.0000
5	17862.9577	10397.6841	0.2000	10.0000
6	14253.4084	3748.3669	0.2000	10.0000
7	5693.6609	11690.4185	0.2000	10.0000
8	5873.8671	16854.0649	0.2000	10.0000
9	4690.8616	14668.9713	0.2000	10.0000
10	4724.3470	11898.6994	0.2000	10.0000
11	14400.3267	14133.9208	0.2000	10.0000
12	5131.5435	15633.5770	0.2000	10.0000
13	9448.9830	15473.7439	0.2000	10.0000
14	1695.7491	14438.4707	0.2000	10.0000
15	13262.9186	2029.5404	0.2000	10.0000
16	14504.2642	7706.9180	0.2000	10.0000
17	14070.0865	8991.9990	0.2000	10.0000
18	4616.1931	3919.8729	0.2000	10.0000
19	10851.8332	14213.5262	0.2000	10.0000
20	197.3927	14690.3869	0.2000	10.0000
21	880.0467	18506.4113	0.2000	10.0000
22	3647.5062	16553.3276	0.2000	10.0000
23	8380.4349	17081.7702	0.2000	10.0000
24	3178.5663	972.9639	0.2000	10.0000
25	1442.2499	11821.8926	0.2000	10.0000
26	8921.7643	9621.5591	0.2000	10.0000
27	7909.0476	13127.5298	0.2000	10.0000
28	2513.0727	14679.7959	0.2000	10.0000
29	6014.0507	18489.1090	0.2000	10.0000
30	983.2203	14615.6576	0.2000	10.0000
31	4009.1695	17114.2081	0.2000	10.0000
32	11089.5635	16038.1693	0.2000	10.0000
33	2353.5171	4735.5761	0.2000	10.0000
34	9513.0121	10014.6644	0.2000	10.0000
35	5894.9808	12780.6368	0.2000	10.0000
36	6825.0950	13106.5423	0.2000	10.0000
37	19745.1971	8419.5562	0.2000	10.0000
38	10346.1044	3075.3213	0.2000	10.0000
39	15999.9545	8626.8166	0.2000	10.0000
40	18408.4625	9323.0212	0.2000	10.0000
41	4969.7810	12696.9559	0.2000	10.0000
42	4387.5911	2237.5941	0.2000	10.0000
43	8800.8301	15718.7547	0.2000	10.0000
44	18959.8344	7834.2320	0.2000	10.0000
45	16715.3662	8000.1271	0.2000	10.0000
46	7805.2963	15816.0493	0.2000	10.0000
47	9113.8608	13638.0273	0.2000	10.0000
48	4298.3182	19924.1900	0.2000	10.0000
49	8396.2231	15130.2198	0.2000	10.0000
50	2494.1800	12625.9400	0.2000	10.0000
51	12598.8242	7789.9365	0.2000	10.0000
52	11100.6471	4960.7251	0.2000	10.0000
53	17230.1814	15131.4938	0.2000	10.0000
54	5542.3548	1806.5582	0.2000	10.0000
55	9920.4916	5778.6235	0.2000	10.0000
56	3109.2757	12958.7009	0.2000	10.0000
57	2999.7704	11671.9591	0.2000	10.0000
58	4389.9696	13757.3968	0.2000	10.0000
59	11913.9094	5533.7021	0.2000	10.0000
60	5320.1543	14666.8317	0.2000	10.0000
61	17948.9551	8545.0348	0.2000	10.0000
62	17282.6662	7470.4766	0.2000	10.0000
63	19103.7554	14178.3541	0.2000	10.0000
