CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	7977.7215	3328.9742	0.2000	10.0000
2	3839.1418	338.2808	0.2000	10.0000
3	12262.8860	12338.1895	0.2000	10.0000
4	3574.8512	2674.8461	0.2000	10.0000
5	5009.5682	6376.3240	0.2000	10.0000
6	10194.1064	5876.0617	0.2000	10.0000
7	13707.4008	11057.7430	0.2000	10.0000
8	13994.7824	6424.0598	0.2000	10.0000
9	9806.9643	2785.9690	0.2000	10.0000
10	6567.8077	6418.4252	0.2000	10.0000
11	8155.0594	4191.6106	0.2000	10.0000
12	3613.1750	4677.8677	0.2000	10.0000
13	6179.1425	5454.0391	0.2000	10.0000
14	615.7682	3272.4578	0.2000	10.0000
15	12320.4793	9582.7294	0.2000	10.0000
16	9242.6915	937.1556	0.2000	10.0000
17	7644.6832	7014.3300	0.2000	10.0000
18	11024.4772	7310.9792	0.2000	10.0000
19	7129.9889	2846.7184	0.2000	10.0000
20	4999.9342	7575.5648	0.2000	10.0000
21	14069.0182	14516.7109	0.2000	10.0000
22	9357.9760	12009.2640	0.2000	10.0000
23	6099.3076	2939.0330	0.2000	10.0000
24	2780.5981	6814.5622	0.2000	10.0000
25	9269.5433	7521.4013	0.2000	10.0000
26	6550.0921	7428.4837	0.2000	10.0000
27	4402.4416	2057.5271	0.2000	10.0000
28	460.7412	5645.8810	0.2000	10.0000
29	9011.9641	1594.4780	0.2000	10.0000
30	11083.1072	4458.9641	0.2000	10.0000
31	5321.8790	37.4590	0.2000	10.0000
32	9407.6708	8176.7169	0.2000	10.0000
33	4526.4536	4666.9099	0.2000	10.0000
34	4878.8235	3813.3085	0.2000	10.0000
35	2359.5714	5045.9105	0.2000	10.0000
36	3869.7093	4090.2840	0.0000	0.0000
37	13141.1475	8777.4318	0.0000	0.0000
38	7285.5050	1211.7508	0.0000	0.0000
39	7639.6145	5639.3668	0.0000	0.0000
40	13313.8362	12392.6705	0.0000	0.0000
