CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	9073.0844	11062.0242	0.2000	10.0000
2	14552.9351	12764.3703	0.2000	10.0000
3	9534.2539	4755.0035	0.2000	10.0000
4	778.1705	6522.9132	0.2000	10.0000
5	9641.5199	3568.1553	0.2000	10.0000
6	589.8485	9017.5937	0.2000	10.0000
7	5706.0159	9102.8882	0.2000	10.0000
8	353.4902	14012.6434	0.2000	10.0000
9	7496.9006	5449.5684	0.2000	10.0000
10	10309.0517	12481.3171	0.2000	10.0000
11	11796.8621	5129.4162	0.2000	10.0000
12	2567.2598	8166.1608	0.2000	10.0000
13	5416.7005	6747.3674	0.2000	10.0000
14	4044.0727	3243.8897	0.2000	10.0000
15	6030.0876	140.3803	0.2000	10.0000
16	9334.2852	12370.7530	0.2000	10.0000
17	8341.9708	1675.6982	0.2000	10.0000
18	1795.7212	4016.2616	0.2000	10.0000
19	8597.5401	5962.1389	0.2000	10.0000
20	8540.2127	7998.0143	0.2000	10.0000
21	9924.7591	1931.6988	0.2000	10.0000
22	1206.0342	13239.7961	0.2000	10.0000
23	3187.1703	8823.7253	0.2000	10.0000
24	101.9423	4952.1103	0.2000	10.0000
25	11403.3508	11102.8617	0.2000	10.0000
26	1602.3704	2785.8854	0.2000	10.0000
27	6668.2240	4335.1819	0.2000	10.0000
28	4920.9313	8622.6050	0.2000	10.0000
29	3938.2357	8796.3056	0.2000	10.0000
30	3734.3001	6295.0893	0.2000	10.0000
31	6958.5691	3046.4849	0.2000	10.0000
32	7213.2857	1718.4081	0.2000	10.0000
33	3489.0309	7512.9075	0.2000	10.0000
34	4334.7388	4760.5276	0.2000	10.0000
35	11785.3839	1509.8117	0.2000	10.0000
36	11463.1059	7505.7081	0.2000	10.0000
37	7983.6430	10195.1611	0.2000	10.0000
38	2074.4065	9523.9153	0.2000	10.0000
39	4978.8986	10034.6553	0.2000	10.0000
40	132.3148	11920.5662	0.2000	10.0000
41	7762.2620	1331.6951	0.2000	10.0000
42	11766.5712	13206.8044	0.2000	10.0000
43	1678.6218	7091.8680	0.2000	10.0000
44	9622.8594	7871.2181	0.2000	10.0000
45	12298.0341	6500.2861	0.2000	10.0000
46	4261.3913	10475.6166	0.2000	10.0000
47	524.3454	5919.5230	0.2000	10.0000
48	5942.8212	4412.4833	0.2000	10.0000
49	9557.8451	2530.8353	0.2000	10.0000
50	1542.9119	1857.9409	0.2000	10.0000
51	13508.3650	6440.4081	0.2000	10.0000
52	14632.9494	1698.4564	0.2000	10.0000
53	13135.9070	14406.9153	0.2000	10.0000
54	6284.1460	1140.1612	0.2000	10.0000
55	1634.4588	11678.6668	0.2000	10.0000
56	7889.9532	4257.6122	0.2000	10.0000
57	8383.9727	5060.9568	0.2000	10.0000
58	10257.4052	8684.7742	0.2000	10.0000
59	13762.2918	12538.9789	0.2000	10.0000
60	6521.8013	543.8697	0.2000	10.0000
61	7441.7418	9729.1499	0.2000	10.0000
62	8858.2234	520.5447	0.2000	10.0000
63	8557.8892	9566.0421	0.2000	10.0000
64	6119.9539	2034.9175	0.2000	10.0000
65	13592.6509	3549.5773	0.2000	10.0000
66	10647.0888	1577.1242	0.2000	10.0000
67	3045.9029	10292.2993	0.2000	10.0000
68	7178.3260	10450.3900	0.2000	10.0000
69	7113.8125	3932.8901	0.2000	10.0000
70	12283.4186	12072.0036	0.2000	10.0000
71	5192.8429	5555.4853	0.2000	10.0000
72	2635.2735	2617.2214	0.2000	10.0000
73	6281.2975	5526.0739	0.2000	10.0000
74	2769.8375	14957.0721	0.2000	10.0000
75	5124.2853	164.5354	0.2000	10.0000
76	4033.4173	2034.5789	0.2000	10.0000
77	6419.7365	8808.5707	0.2000	10.0000
78	5749.7127	3844.2018	0.2000	10.0000
79	4278.0778	9756.5903	0.2000	10.0000
80	8948.6875	1335.2462	0.2000	10.0000
81	2366.8732	10823.8073	0.2000	10.0000
82	2244.6547	4629.0306	0.2000	10.0000
83	4633.1701	7761.2262	0.2000	10.0000
84	4073.5253	11987.0630	0.2000	10.0000
85	13851.7296	8096.9735	0.2000	10.0000
86	1731.7536	679.5463	0.2000	10.0000
87	199.7936	8379.2646	0.2000	10.0000
88	7281.9895	8982.9575	0.2000	10.0000
89	12998.6525	7921.1803	0.2000	10.0000
90	2832.5226	5266.2661	0.2000	10.0000
91	6527.4622	10216.8814	0.2000	10.0000
92	1480.6045	14237.3126	0.2000	10.0000
93	5911.5525	12849.3909	0.2000	10.0000
94	7659.7374	3080.8313	0.2000	10.0000
95	8495.7905	13580.6083	0.2000	10.0000
96	2218.7879	14102.2148	0.0000	0.0000
97	13542.3243	4305.5292	0.0000	0.0000
98	12074.0229	14905.5421	0.0000	0.0000
99	8957.8733	2728.8154	0.0000	0.0000
100	1141.6712	5684.6069	0.0000	0.0000
101	7388.0557	7759.6997	0.0000	0.0000
102	8068.0203	576.0622	0.0000	0.0000
103	3331.4916	3056.2365	0.0000	0.0000
104	4508.3333	6802.0096	0.0000	0.0000
