CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	9383.8529	2551.6544	0.2000	10.0000
2	14897.6195	1421.5109	0.2000	10.0000
3	14768.1931	4819.0497	0.2000	10.0000
4	11319.8011	1766.7656	0.2000	10.0000
5	3617.2211	7197.2876	0.2000	10.0000
6	12812.4026	1630.7078	0.2000	10.0000
7	4855.7075	2309.2026	0.2000	10.0000
8	8696.4974	7628.5777	0.2000	10.0000
9	9562.0937	4057.9540	0.2000	10.0000
10	6277.5546	8933.4931	0.2000	10.0000
11	8514.4357	4954.0796	0.2000	10.0000
12	334.6877	11712.8733	0.2000	10.0000
13	3304.8901	8110.3569	0.2000	10.0000
14	9536.3579	7513.2142	0.2000	10.0000
15	10962.9233	12331.1959	0.2000	10.0000
16	6580.2362	4467.2715	0.2000	10.0000
17	12181.7765	10570.5800	0.2000	10.0000
18	1036.8677	4375.4541	0.2000	10.0000
19	7728.8547	2962.4511	0.2000	10.0000
20	13080.3676	10408.4785	0.2000	10.0000
21	6906.1132	8544.4067	0.2000	10.0000
22	8082.8817	6898.2730	0.2000	10.0000
23	13894.0109	2337.9212	0.2000	10.0000
24	12271.7693	12632.0715	0.2000	10.0000
25	8476.6549	11177.5684	0.2000	10.0000
26	6524.5676	1202.6849	0.2000	10.0000
27	12198.8926	403.1250	0.2000	10.0000
28	4117.3801	3280.3218	0.2000	10.0000
29	5590.1202	11238.5341	0.2000	10.0000
30	11340.1696	5831.7457	0.2000	10.0000
31	6555.6040	11034.7217	0.2000	10.0000
32	7744.6517	4045.9583	0.2000	10.0000
33	10382.5143	3284.4989	0.2000	10.0000
34	11865.2807	3538.5178	0.2000	10.0000
35	8789.0261	13858.2812	0.2000	10.0000
36	12004.2752	14657.2439	0.2000	10.0000
37	224.8891	4334.4082	0.2000	10.0000
38	990.5474	11972.6651	0.2000	10.0000
39	1090.6238	7783.5630	0.2000	10.0000
40	7248.4266	9986.5481	0.2000	10.0000
41	9950.6989	9968.5230	0.2000	10.0000
42	8696.3413	6726.3355	0.2000	10.0000
43	11309.3457	8893.6632	0.2000	10.0000
44	1616.2668	8109.6449	0.2000	10.0000
45	9361.9488	5540.3168	0.2000	10.0000
46	13214.3648	13888.3272	0.2000	10.0000
47	10750.1557	1427.3831	0.2000	10.0000
48	12384.7816	4530.2057	0.2000	10.0000
49	931.3489	9299.6577	0.2000	10.0000
50	10104.2553	13275.0031	0.2000	10.0000
51	6127.6477	2379.3380	0.2000	10.0000
52	13962.5646	4317.9423	0.2000	10.0000
53	12701.6801	12159.4102	0.2000	10.0000
54	9523.2417	10882.3681	0.2000	10.0000
55	7921.5951	824.1602	0.2000	10.0000
56	3330.1017	10302.8190	0.2000	10.0000
57	3580.8860	5855.4362	0.2000	10.0000
58	10996.6302	3987.6564	0.2000	10.0000
59	1389.8071	10841.8754	0.2000	10.0000
60	12150.3556	9855.7761	0.2000	10.0000
61	2972.4277	360.4531	0.2000	10.0000
62	4495.6398	7654.4242	0.2000	10.0000
63	10313.7429	7248.5867	0.2000	10.0000
64	12799.9175	3040.4573	0.2000	10.0000
65	14308.9847	6416.1565	0.2000	10.0000
66	11552.2987	7182.3242	0.2000	10.0000
67	5521.8306	481.2247	0.2000	10.0000
68	13010.9931	6495.0567	0.2000	10.0000
69	10895.3501	2544.8633	0.2000	10.0000
70	6791.6774	10429.3338	0.2000	10.0000
71	6048.3825	3906.5777	0.2000	10.0000
72	7713.1287	4737.8279	0.2000	10.0000
73	10022.5498	2576.9789	0.2000	10.0000
74	5171.7651	4124.8527	0.2000	10.0000
75	3849.3758	10901.1751	0.2000	10.0000
76	11277.6206	10647.5838	0.2000	10.0000
77	13215.8693	914.6374	0.2000	10.0000
78	5370.5132	6924.1520	0.2000	10.0000
79	13881.9863	10983.8530	0.2000	10.0000
80	11272.2791	7845.7418	0.2000	10.0000
81	2269.7905	10293.7745	0.0000	0.0000
82	11612.8809	2392.5937	0.0000	0.0000
83	8846.8433	1901.2308	0.0000	0.0000
84	6676.4891	7425.5264	0.0000	0.0000
85	13868.6722	8390.5432	0.0000	0.0000
86	10452.9600	11138.3806	0.0000	0.0000
87	2837.5719	1970.2157	0.0000	0.0000
88	10952.3217	5040.4786	0.0000	0.0000
