CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	1319.9665	8891.3869	0.2000	10.0000
2	3094.8001	117.1901	0.2000	10.0000
3	10543.6829	3354.9455	0.2000	10.0000
4	8371.0044	6307.3307	0.2000	10.0000
5	3871.0027	2830.8309	0.2000	10.0000
6	4983.5504	2137.5586	0.2000	10.0000
7	474.6329	6502.5751	0.2000	10.0000
8	2438.0959	7985.8158	0.2000	10.0000
9	6374.5349	3409.7387	0.2000	10.0000
10	7243.7804	377.6193	0.2000	10.0000
11	7163.5001	12455.3703	0.2000	10.0000
12	11133.2699	3504.1040	0.2000	10.0000
13	10026.6890	1723.3528	0.2000	10.0000
14	3434.9574	5431.2814	0.2000	10.0000
15	8179.7290	12357.1305	0.2000	10.0000
16	12877.5738	12108.9905	0.2000	10.0000
17	2122.4417	5694.5477	0.2000	10.0000
18	5631.5884	11329.6899	0.2000	10.0000
19	3807.2347	12962.2627	0.2000	10.0000
20	4128.5913	7045.0851	0.2000	10.0000
21	446.9516	4291.2711	0.2000	10.0000
22	3678.5320	4808.1824	0.2000	10.0000
23	7173.6017	2323.1168	0.2000	10.0000
24	13109.8293	2933.9486	0.2000	10.0000
25	5811.7787	1504.4125	0.2000	10.0000
26	9814.5086	11587.0401	0.2000	10.0000
27	2711.9634	6547.3931	0.2000	10.0000
28	11626.3846	14464.4279	0.2000	10.0000
29	969.6302	7997.0593	0.2000	10.0000
30	6820.0595	11853.4294	0.2000	10.0000
31	14063.4282	11906.4308	0.2000	10.0000
32	11715.5194	12244.8838	0.2000	10.0000
33	947.0110	3496.9288	0.2000	10.0000
34	9442.0645	12506.0838	0.2000	10.0000
35	4816.8800	686.2662	0.2000	10.0000
36	3598.1733	460.5921	0.2000	10.0000
37	3057.2173	10175.8528	0.2000	10.0000
38	555.9294	12256.9212	0.2000	10.0000
39	7950.7189	11732.9768	0.2000	10.0000
40	210.7648	7744.6497	0.2000	10.0000
41	8037.8120	11037.7700	0.2000	10.0000
42	2829.9280	12432.5405	0.2000	10.0000
43	8759.1887	10593.1470	0.2000	10.0000
44	8943.7005	14920.0214	0.2000	10.0000
45	5480.5428	4574.0850	0.2000	10.0000
46	6216.9366	2588.2218	0.2000	10.0000
47	2654.1356	4311.5286	0.2000	10.0000
48	8312.4595	4281.4707	0.2000	10.0000
49	2814.1381	8704.3946	0.2000	10.0000
50	1446.9344	1492.4409	0.2000	10.0000
51	7504.5558	8507.6268	0.2000	10.0000
52	6689.5778	10302.6786	0.2000	10.0000
53	3505.9506	12066.7765	0.2000	10.0000
54	10976.7341	11284.0753	0.2000	10.0000
55	1924.8437	4790.5963	0.2000	10.0000
56	7873.5184	5174.8372	0.2000	10.0000
57	262.1472	5183.8277	0.2000	10.0000
58	5108.2055	12482.4821	0.2000	10.0000
59	932.4257	13301.5601	0.2000	10.0000
60	14947.4068	11905.0577	0.2000	10.0000
61	637.9543	9366.7102	0.2000	10.0000
62	7420.7616	1455.2489	0.2000	10.0000
63	1416.8502	11593.4211	0.2000	10.0000
64	11195.4884	2750.5842	0.2000	10.0000
65	1985.8090	13022.4592	0.2000	10.0000
66	2058.7030	3062.2437	0.2000	10.0000
67	10573.5389	7627.7188	0.2000	10.0000
68	12851.9696	11345.6114	0.2000	10.0000
69	6897.7375	10892.1795	0.2000	10.0000
70	8822.7143	543.6599	0.2000	10.0000
71	9750.0732	14258.8096	0.2000	10.0000
72	12220.6505	3979.8382	0.2000	10.0000
73	7151.6028	9441.3345	0.2000	10.0000
74	9350.2403	4550.3666	0.2000	10.0000
75	11052.8789	1146.5582	0.2000	10.0000
76	8985.2193	1440.2398	0.2000	10.0000
77	3781.0846	1797.2401	0.2000	10.0000
78	5626.7348	7777.4514	0.2000	10.0000
79	8993.1777	3125.7997	0.2000	10.0000
80	8999.3215	14205.8077	0.2000	10.0000
81	8366.4650	14741.5503	0.2000	10.0000
82	5745.3329	8977.6927	0.2000	10.0000
83	5348.0233	21.5585	0.2000	10.0000
84	599.8801	5912.9820	0.2000	10.0000
85	4647.5499	5501.0781	0.2000	10.0000
86	1776.0740	10290.5157	0.2000	10.0000
87	5218.5729	13772.0694	0.2000	10.0000
88	11835.6465	5930.0158	0.2000	10.0000
89	3554.8923	8883.5284	0.2000	10.0000
90	8088.8589	10007.7763	0.2000	10.0000
91	5708.8620	10464.3643	0.2000	10.0000
92	11556.9112	10378.4576	0.2000	10.0000
93	9919.8479	6232.4154	0.2000	10.0000
94	14985.9864	13508.9407	0.2000	10.0000
95	4506.6156	13552.4333	0.2000	10.0000
96	7203.0683	3335.3367	0.0000	0.0000
97	12426.5992	10644.7261	0.0000	0.0000
98	84.0933	10211.7507	0.0000	0.0000
99	8711.7689	12068.1324	0.0000	0.0000
100	4160.5514	10045.4454	0.0000	0.0000
101	6640.7168	13613.7815	0.0000	0.0000
102	3814.4001	3658.3615	0.0000	0.0000
103	9745.6692	2972.0537	0.0000	0.0000
104	1993.9383	9350.9409	0.0000	0.0000
