CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	10311.2690	8418.9563	0.2000	10.0000
2	11688.7681	6738.8052	0.2000	10.0000
3	1998.1688	1060.5910	0.2000	10.0000
4	5152.3019	102.3770	0.2000	10.0000
5	7007.9948	1335.7412	0.2000	10.0000
6	12821.3764	4875.2627	0.2000	10.0000
7	12218.7628	2616.0853	0.2000	10.0000
8	6132.3040	3894.0863	0.2000	10.0000
9	8296.7318	7458.9230	0.2000	10.0000
10	2833.0732	357.7554	0.2000	10.0000
11	1171.6710	6543.2691	0.2000	10.0000
12	548.0130	557.3465	0.2000	10.0000
13	1219.5556	10425.1769	0.2000	10.0000
14	5131.5130	3468.6235	0.2000	10.0000
15	8273.8572	4428.7140	0.2000	10.0000
16	7836.8969	6747.7332	0.2000	10.0000
17	1900.2901	2272.4503	0.2000	10.0000
18	3516.1707	11272.3053	0.2000	10.0000
19	12730.8478	9115.2568	0.2000	10.0000
20	13659.6989	4485.2739	0.2000	10.0000
21	2519.3318	4530.0293	0.2000	10.0000
22	3086.1373	2276.8848	0.2000	10.0000
23	14966.4242	5520.9350	0.2000	10.0000
24	2691.4464	6249.8111	0.2000	10.0000
25	10916.4230	1054.8039	0.2000	10.0000
26	7712.9605	1614.0570	0.2000	10.0000
27	11482.1618	8897.1024	0.2000	10.0000
28	2953.0530	7769.0273	0.2000	10.0000
29	10464.3780	5051.6537	0.2000	10.0000
30	13870.0060	2954.4469	0.2000	10.0000
31	9619.3278	3488.8388	0.2000	10.0000
32	263.4281	7179.2468	0.2000	10.0000
33	4256.2707	8976.8898	0.2000	10.0000
34	14641.0646	4320.1552	0.2000	10.0000
35	852.9185	5573.4691	0.2000	10.0000
36	1975.6140	8837.1929	0.0000	0.0000
37	11638.4304	5773.5058	0.0000	0.0000
38	3847.2931	846.0748	0.0000	0.0000
39	10604.7419	215.7661	0.0000	0.0000
40	473.3929	3179.1987	0.0000	0.0000
