CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME
1	10668.7840	10313.5503	0.2000	10.0000
2	8542.7753	9495.7981	0.2000	10.0000
3	3201.1085	5791.5079	0.2000	10.0000
4	12364.4056	6866.6198	0.2000	10.0000
5	9040.7382	10723.7143	0.2000	10.0000
6	6757.0819	12284.4277	0.2000	10.0000
7	2123.7061	14841.9339	0.2000	10.0000
8	14605.7635	10642.3137	0.2000	10.0000
9	8982.1340	6391.9865	0.2000	10.0000
10	10010.6518	8447.8830	0.2000	10.0000
11	13811.1279	4789.5311	0.2000	10.0000
12	5991.5796	14626.7825	0.2000	10.0000
13	3572.0476	5028.5403	0.2000	10.0000
14	13018.7526	396.0341	0.2000	10.0000
15	909.6281	6295.3719	0.2000	10.0000
16	5830.5424	3257.9834	0.2000	10.0000
17	7629.1033	4617.6272	0.2000	10.0000
18	4561.3411	7479.2946	0.2000	10.0000
19	3747.0537	11109.0438	0.2000	10.0000
20	3954.3626	3637.1475	0.2000	10.0000
21	6988.6066	1763.7665	0.2000	10.0000
22	6973.1082	14424.9088	0.2000	10.0000
23	11637.1799	249.8481	0.2000	10.0000
24	12781.7994	9003.6817	0.2000	10.0000
25	2824.1783	3638.5239	0.2000	10.0000
26	14397.6603	9317.7577	0.2000	10.0000
27	5534.6740	10125.8821	0.2000	10.0000
28	5265.1602	6729.6476	0.2000	10.0000
29	1933.2144	7461.7502	0.2000	10.0000
30	12819.7080	2350.0505	0.2000	10.0000
31	9551.7190	3842.2770	0.2000	10.0000
32	12445.6118	1291.9460	0.2000	10.0000
33	10768.9010	12021.3476	0.2000	10.0000
34	4067.7339	14179.9448	0.2000	10.0000
35	4614.5038	13448.8824	0.2000	10.0000
36	4608.1146	5216.9084	0.0000	0.0000
37	5924.1485	13956.1182	0.0000	0.0000
38	11317.4972	9356.8064	0.0000	0.0000
39	10561.2577	2928.2884	0.0000	0.0000
40	2532.9158	7570.6496	0.0000	0.0000
