CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	1842.9016	12901.2646	0.2000	10.0000
2	4321.9256	7937.2712	0.2000	10.0000
3	11887.6814	10729.4126	0.2000	10.0000
4	4983.4431	13699.7678	0.2000	10.0000
5	7390.1794	3943.6056	0.2000	10.0000
6	13062.8615	3106.3600	0.2000	10.0000
7	10092.4869	1733.3921	0.2000	10.0000
8	3088.9325	9481.1121	0.2000	10.0000
9	6499.4703	10549.8074	0.2000	10.0000
10	1944.3728	9362.4553	0.2000	10.0000
11	11448.2443	9879.6351	0.2000	10.0000
12	8798.7422	580.7559	0.2000	10.0000
13	10809.1103	296.6093	0.2000	10.0000
14	12132.5500	6002.3306	0.2000	10.0000
15	13648.0515	1021.7749	0.2000	10.0000
16	430.9178	7053.5244	0.2000	10.0000
17	9181.3468	1440.6463	0.2000	10.0000
18	14736.4755	6060.0803	0.2000	10.0000
19	9314.9813	3105.3922	0.2000	10.0000
20	10668.7966	9414.7214	0.2000	10.0000
21	11294.0487	6383.2336	0.2000	10.0000
22	13029.3695	9923.8273	0.2000	10.0000
23	4175.1025	6971.6848	0.2000	10.0000
24	2167.7641	1821.4176	0.2000	10.0000
25	13812.1280	6847.7066	0.2000	10.0000
26	14900.0354	9828.9000	0.2000	10.0000
27	10402.5650	12737.9270	0.2000	10.0000
28	12879.9506	8391.4806	0.2000	10.0000
29	14521.6136	5227.6903	0.2000	10.0000
30	3868.2178	3409.8017	0.2000	10.0000
31	14867.5390	8245.9245	0.2000	10.0000
32	3866.6360	4625.0464	0.2000	10.0000
33	2189.9571	8242.8065	0.2000	10.0000
34	1580.3770	455.9203	0.2000	10.0000
35	2015.9348	7311.6067	0.2000	10.0000
36	13727.5009	4592.7132	0.2000	10.0000
37	12128.7922	14263.9984	0.2000	10.0000
38	5810.3477	7196.8071	0.2000	10.0000
39	8963.7616	2338.2275	0.2000	10.0000
40	12748.1799	5764.2304	0.2000	10.0000
41	7066.7826	1481.2707	0.2000	10.0000
42	7383.2438	10535.0426	0.2000	10.0000
43	6071.8564	4963.6537	0.2000	10.0000
44	301.9369	8915.5104	0.2000	10.0000
45	2539.7001	5895.0958	0.2000	10.0000
46	10073.3402	3087.3534	0.2000	10.0000
47	11856.7387	3377.3106	0.2000	10.0000
48	2046.0829	2910.9420	0.2000	10.0000
49	4137.3804	9408.1910	0.2000	10.0000
50	3506.1217	14341.5117	0.2000	10.0000
51	9983.3106	4149.1150	0.2000	10.0000
52	12350.7003	9934.5683	0.2000	10.0000
53	1515.1234	5107.5622	0.2000	10.0000
54	2863.1564	3575.4900	0.2000	10.0000
55	4940.4467	11694.9400	0.2000	10.0000
56	4411.7143	11983.1743	0.2000	10.0000
57	11092.8468	6992.5973	0.2000	10.0000
58	2167.8963	51.1396	0.2000	10.0000
59	13213.6270	13000.4616	0.2000	10.0000
60	2777.6303	2110.8956	0.2000	10.0000
61	1145.3478	3248.3537	0.2000	10.0000
62	8694.9464	3017.8301	0.2000	10.0000
63	14681.0503	14551.6980	0.2000	10.0000
64	14177.1010	16.4586	0.2000	10.0000
65	1779.6748	2367.5865	0.2000	10.0000
66	14779.2254	13456.0218	0.2000	10.0000
67	13938.2824	2900.5238	0.2000	10.0000
68	11616.5166	4360.8873	0.2000	10.0000
69	6966.5304	13655.1587	0.2000	10.0000
70	11619.9910	5469.0750	0.2000	10.0000
71	14610.7806	3214.4947	0.2000	10.0000
72	12329.9926	1633.5636	0.2000	10.0000
73	9038.3263	12625.2980	0.2000	10.0000
74	392.6967	7997.5797	0.2000	10.0000
75	13068.8164	7245.6714	0.2000	10.0000
76	2695.9109	4456.5727	0.2000	10.0000
77	6139.3053	11175.8936	0.2000	10.0000
78	10988.0473	2958.1322	0.2000	10.0000
79	3992.7624	1635.6218	0.2000	10.0000
80	2661.9577	531.3161	0.2000	10.0000
81	3748.1286	23.8755	0.2000	10.0000
82	3131.6622	12493.0946	0.2000	10.0000
83	2142.8645	13671.8942	0.2000	10.0000
84	13601.4666	5660.4637	0.2000	10.0000
85	6135.7701	9853.9887	0.2000	10.0000
86	1509.9051	7637.2951	0.2000	10.0000
87	1069.7063	6099.6506	0.2000	10.0000
88	4370.9968	2832.1969	0.2000	10.0000
89	6723.9336	2873.9407	0.2000	10.0000
90	7420.1907	6534.2473	0.2000	10.0000
91	13466.0458	11155.2472	0.2000	10.0000
92	13990.8285	10464.5627	0.2000	10.0000
93	6507.8749	7773.8015	0.2000	10.0000
94	5412.8550	8317.6878	0.2000	10.0000
95	4768.6762	8675.0827	0.2000	10.0000
96	797.0076	257.8712	0.0000	0.0000
97	5389.0217	12831.1389	0.0000	0.0000
98	3684.4269	5300.9613	0.0000	0.0000
99	881.4504	4117.8073	0.0000	0.0000
100	14017.0769	11438.2822	0.0000	0.0000
101	9598.6210	179.2478	0.0000	0.0000
102	13754.3740	8343.5729	0.0000	0.0000
103	12573.8283	2234.2858	0.0000	0.0000
104	3217.4677	8556.5291	0.0000	0.0000
