CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	7855.1613	8539.5761	0.2000	10.0000
2	1698.4327	12696.4151	0.2000	10.0000
3	447.6600	13119.5761	0.2000	10.0000
4	1413.3207	9538.9089	0.2000	10.0000
5	3290.5321	9466.6750	0.2000	10.0000
6	4173.5644	4597.9389	0.2000	10.0000
7	5307.2305	10384.5527	0.2000	10.0000
8	6401.1542	13017.3293	0.2000	10.0000
9	5550.4906	11012.2175	0.2000	10.0000
10	2919.3668	5638.4315	0.2000	10.0000
11	6586.9662	11994.3346	0.2000	10.0000
12	9608.8805	3082.3300	0.2000	10.0000
13	1491.7398	13995.9751	0.2000	10.0000
14	11100.0769	1362.6192	0.2000	10.0000
15	3619.7290	14147.7829	0.2000	10.0000
16	7788.8612	10674.5418	0.2000	10.0000
17	1842.8612	7140.4892	0.2000	10.0000
18	8156.2997	1506.3362	0.2000	10.0000
19	8796.6875	5836.6305	0.2000	10.0000
20	11118.1204	3585.5271	0.2000	10.0000
21	8445.0202	12466.1626	0.2000	10.0000
22	6951.1924	14495.7072	0.2000	10.0000
23	5383.6307	1308.0430	0.2000	10.0000
24	9889.7909	5198.0719	0.2000	10.0000
25	5951.0261	6349.6549	0.2000	10.0000
26	2160.9149	14392.3716	0.2000	10.0000
27	2826.0580	12930.3370	0.2000	10.0000
28	8898.5061	6607.2466	0.2000	10.0000
29	7955.6462	2705.1846	0.2000	10.0000
30	8018.8460	13365.3654	0.2000	10.0000
31	3970.0634	6425.6029	0.2000	10.0000
32	9738.2089	9351.4042	0.2000	10.0000
33	5027.8017	11560.4376	0.2000	10.0000
34	2231.9130	8329.1187	0.2000	10.0000
35	4524.5419	8835.2083	0.2000	10.0000
36	9616.4524	10392.4426	0.2000	10.0000
37	8924.1832	11444.9358	0.2000	10.0000
38	5381.6528	1956.6977	0.2000	10.0000
39	2948.8952	12042.6993	0.2000	10.0000
40	11232.8010	2919.1465	0.2000	10.0000
41	1479.4735	8656.0733	0.2000	10.0000
42	11777.1976	1374.3408	0.2000	10.0000
43	5646.8662	68.9818	0.2000	10.0000
44	1876.9560	10654.3586	0.2000	10.0000
45	11746.4966	10330.8607	0.2000	10.0000
46	10059.8122	422.2591	0.2000	10.0000
47	12123.3395	3010.4754	0.2000	10.0000
48	9706.4420	11065.2477	0.2000	10.0000
49	2849.2167	4482.5035	0.2000	10.0000
50	5380.9900	6011.6151	0.2000	10.0000
51	5048.9530	4731.8670	0.2000	10.0000
52	7000.6815	7314.2686	0.2000	10.0000
53	10730.5117	2320.8067	0.2000	10.0000
54	7338.9593	9940.4202	0.2000	10.0000
55	4449.5906	11939.9041	0.2000	10.0000
56	6130.9518	1323.0739	0.2000	10.0000
57	11312.3635	4396.3518	0.2000	10.0000
58	5853.4862	8847.5904	0.2000	10.0000
59	5521.7484	9656.4644	0.2000	10.0000
60	10500.8285	7484.1754	0.2000	10.0000
61	8906.1642	1603.0620	0.2000	10.0000
62	7051.1004	1198.2552	0.2000	10.0000
63	6857.2543	2701.3692	0.2000	10.0000
64	8103.0436	11553.8498	0.2000	10.0000
65	2743.3920	9185.0315	0.2000	10.0000
66	3890.1602	2004.9866	0.2000	10.0000
67	14682.5301	4227.1646	0.2000	10.0000
68	9524.6377	7154.1714	0.2000	10.0000
69	2485.3857	13538.6753	0.2000	10.0000
70	6640.8658	4690.4975	0.2000	10.0000
71	2134.4376	11812.5117	0.2000	10.0000
72	7873.8799	3517.5935	0.2000	10.0000
73	6378.1192	10188.4503	0.2000	10.0000
74	8456.6978	14378.2539	0.2000	10.0000
75	9205.6873	2209.3814	0.2000	10.0000
76	7402.2937	14012.9349	0.2000	10.0000
77	12696.5724	607.3080	0.2000	10.0000
78	8415.5388	10108.8686	0.2000	10.0000
79	4140.1819	2981.7264	0.2000	10.0000
80	3593.7147	11252.7304	0.2000	10.0000
81	8259.8335	9326.8994	0.0000	0.0000
82	7286.6885	3185.8720	0.0000	0.0000
83	2866.0236	10508.9419	0.0000	0.0000
84	11783.8413	730.3805	0.0000	0.0000
85	14751.8132	1707.3115	0.0000	0.0000
86	4415.8129	7966.0185	0.0000	0.0000
87	9080.9809	202.8093	0.0000	0.0000
88	5038.3891	12986.3468	0.0000	0.0000
