CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	10233.7060	5207.2477	0.2000	10.0000
2	3159.9754	7570.1204	0.2000	10.0000
3	7184.5616	10487.0478	0.2000	10.0000
4	10090.5931	6648.6513	0.2000	10.0000
5	3684.8036	6415.6556	0.2000	10.0000
6	11803.7766	8015.5484	0.2000	10.0000
7	2505.5324	5190.6251	0.2000	10.0000
8	14801.8000	14222.9464	0.2000	10.0000
9	14091.5737	10963.3023	0.2000	10.0000
10	11079.1723	10639.4392	0.2000	10.0000
11	8250.7482	5827.3545	0.2000	10.0000
12	4443.9167	8869.6944	0.2000	10.0000
13	9606.9433	5842.5401	0.2000	10.0000
14	172.8199	9181.4505	0.2000	10.0000
15	14640.7026	3182.2524	0.2000	10.0000
16	5179.7105	2368.9696	0.2000	10.0000
17	12424.6589	3455.9029	0.2000	10.0000
18	5770.3123	999.3913	0.2000	10.0000
19	4574.4707	5764.9365	0.2000	10.0000
20	1227.6834	734.9107	0.2000	10.0000
21	6448.1849	5845.6023	0.2000	10.0000
22	11234.6804	6637.2401	0.2000	10.0000
23	12646.5376	9111.2086	0.2000	10.0000
24	6103.5992	2385.1640	0.2000	10.0000
25	11364.7427	8874.0968	0.2000	10.0000
26	245.9273	11320.6857	0.2000	10.0000
27	11116.5007	4298.1575	0.2000	10.0000
28	11958.4701	5586.7152	0.2000	10.0000
29	1645.3882	6997.6106	0.2000	10.0000
30	9542.8377	2571.4067	0.2000	10.0000
31	9440.8022	6833.2150	0.2000	10.0000
32	4744.2233	7238.8535	0.2000	10.0000
33	5677.6515	7073.2405	0.2000	10.0000
34	12426.3143	12694.7805	0.2000	10.0000
35	7278.0642	8.9605	0.2000	10.0000
36	1779.4526	10635.1040	0.2000	10.0000
37	8294.9585	4135.2999	0.2000	10.0000
38	6861.1329	4412.0864	0.2000	10.0000
39	12581.1353	6819.3121	0.2000	10.0000
40	9046.3492	6228.0485	0.2000	10.0000
41	3584.7026	1452.1551	0.2000	10.0000
42	760.0468	9366.8415	0.2000	10.0000
43	7997.2642	3508.5325	0.2000	10.0000
44	8293.1334	9381.1907	0.2000	10.0000
45	8081.7197	5117.6040	0.2000	10.0000
46	4170.2958	498.0967	0.2000	10.0000
47	5032.1390	8189.6582	0.2000	10.0000
48	9004.8305	5478.1840	0.2000	10.0000
49	8398.7981	1262.7867	0.2000	10.0000
50	8659.7181	10558.8200	0.2000	10.0000
51	8106.7189	10818.5495	0.2000	10.0000
52	11286.8312	14658.0419	0.2000	10.0000
53	6856.4892	3045.2283	0.2000	10.0000
54	5666.3117	3304.9242	0.2000	10.0000
55	13477.7907	14909.6203	0.2000	10.0000
56	9693.7617	1648.3039	0.2000	10.0000
57	8464.9464	6641.3569	0.2000	10.0000
58	10638.8755	2905.9075	0.2000	10.0000
59	13267.0025	2348.5494	0.2000	10.0000
60	5899.8825	28.0219	0.2000	10.0000
61	5984.1536	9407.6868	0.2000	10.0000
62	4412.4447	3851.3215	0.2000	10.0000
63	12223.2243	7377.6985	0.2000	10.0000
64	13300.8962	6983.6934	0.2000	10.0000
65	10258.4283	3879.0560	0.2000	10.0000
66	9550.4453	7810.8860	0.0000	0.0000
67	14264.7012	13451.2558	0.0000	0.0000
68	13508.7530	4665.4458	0.0000	0.0000
69	1693.9063	9153.6095	0.0000	0.0000
70	7318.6759	965.3826	0.0000	0.0000
71	4985.3000	942.8763	0.0000	0.0000
72	6079.2624	4885.8521	0.0000	0.0000
