CUST_NO	XCOORD	YCOORD	SERVICE_ENERGY	SERVICE_TIME
1	15250.3669	5145.8087	0.2000	10.0000
2	7366.2776	7353.6789	0.2000	10.0000
3	6479.2527	8413.9692	0.2000	10.0000
4	4416.1811	13153.9265	0.2000	10.0000
5	13227.4423	18979.2261	0.2000	10.0000
6	15055.2436	115.1525	0.2000	10.0000
7	6551.4705	2216.8537	0.2000	10.0000
8	5547.0438	10994.3178	0.2000	10.0000
9	1015.2698	6060.0132	0.2000	10.0000
10	13723.5072	1941.2245	0.2000	10.0000
11	10099.0812	5329.0067	0.2000	10.0000
12	6136.4470	7641.8650	0.2000	10.0000
13	16035.6631	17521.6894	0.2000	10.0000
14	9557.8978	1353.6036	0.2000	10.0000
15	15165.8553	17504.7078	0.2000	10.0000
16	12118.5577	4612.6683	0.2000	10.0000
17	6192.4234	6510.4318	0.2000	10.0000
18	7066.9792	4118.3249	0.2000	10.0000
19	5137.3536	7441.3964	0.2000	10.0000
20	4640.0539	9415.4823	0.2000	10.0000
21	3525.9682	9829.3339	0.2000	10.0000
22	8458.0790	5615.0283	0.2000	10.0000
23	15954.4238	16271.6892	0.2000	10.0000
24	6999.2287	251.8422	0.2000	10.0000
25	2289.0316	8718.3586	0.2000	10.0000
26	11286.1432	5506.2705	0.2000	10.0000
27	4960.7421	15217.1874	0.2000	10.0000
28	10231.2881	12364.3071	0.2000	10.0000
29	2892.2233	1913.0460	0.2000	10.0000
30	2489.1112	9802.4186	0.2000	10.0000
31	5925.2095	12305.7312	0.2000	10.0000
32	14210.7885	5534.5865	0.2000	10.0000
33	8705.4391	16526.4875	0.2000	10.0000
34	8642.1697	18515.8855	0.2000	10.0000
35	18747.4933	19922.8686	0.2000	10.0000
36	4228.8050	6621.7344	0.2000	10.0000
37	10116.1473	4051.2953	0.2000	10.0000
38	17122.9524	3354.2598	0.2000	10.0000
39	1592.5428	1532.7683	0.2000	10.0000
40	4839.2631	10045.7357	0.2000	10.0000
41	3745.4442	11034.4300	0.2000	10.0000
42	11203.0123	14894.3044	0.2000	10.0000
43	7725.8683	8192.1261	0.2000	10.0000
44	6228.3580	10621.1349	0.2000	10.0000
45	4894.6079	5506.3093	0.2000	10.0000
46	11267.0184	16702.0462	0.2000	10.0000
47	16220.7299	11691.9728	0.2000	10.0000
48	11888.4929	18260.3620	0.2000	10.0000
49	8360.6294	7146.8443	0.2000	10.0000
50	7986.5562	6204.4774	0.2000	10.0000
51	10782.0311	16238.1242	0.2000	10.0000
52	5479.3575	3668.5181	0.2000	10.0000
53	16482.7242	14281.3393	0.2000	10.0000
54	4573.1363	8609.4986	0.2000	10.0000
55	1806.9202	5678.9166	0.2000	10.0000
56	7341.8666	13494.7579	0.2000	10.0000
57	14802.9535	11545.7188	0.2000	10.0000
58	7371.0819	9106.5793	0.2000	10.0000
59	5567.7899	4950.7547	0.2000	10.0000
60	8965.2354	8028.3510	0.2000	10.0000
61	11460.2286	3721.2391	0.2000	10.0000
62	2177.6602	7817.9097	0.2000	10.0000
63	12988.0383	17138.8777	0.2000	10.0000
64	7414.2952	2425.7394	0.2000	10.0000
65	8727.8619	10966.4447	0.2000	10.0000
66	10679.1919	4864.0382	0.2000	10.0000
67	4358.1915	1672.2635	0.2000	10.0000
68	10171.0506	547.9134	0.2000	10.0000
69	6727.3255	9534.1909	0.2000	10.0000
70	13807.4693	19644.8570	0.2000	10.0000
71	16791.6908	17262.0251	0.2000	10.0000
72	5575.5886	6162.7705	0.2000	10.0000
73	13704.0993	11512.7085	0.2000	10.0000
74	17601.5327	19461.2229	0.2000	10.0000
75	8021.3954	10263.7850	0.2000	10.0000
76	16303.1060	4574.3400	0.2000	10.0000
77	513.5465	9658.3676	0.2000	10.0000
78	13078.8143	19840.3331	0.2000	10.0000
79	2246.0263	6479.9304	0.2000	10.0000
80	4144.7699	5415.1372	0.2000	10.0000
81	14112.2974	19031.6052	0.2000	10.0000
82	16462.5793	18827.4175	0.2000	10.0000
83	14387.4230	3908.5366	0.2000	10.0000
84	3759.0138	15870.0796	0.2000	10.0000
85	14851.5766	16958.6710	0.2000	10.0000
86	11193.0660	2956.9473	0.2000	10.0000
87	1405.9188	8412.9298	0.2000	10.0000
88	12208.1283	13244.7609	0.2000	10.0000
89	5634.4654	10312.3946	0.2000	10.0000
90	16322.1465	15117.0285	0.2000	10.0000
91	14871.6549	1521.0463	0.2000	10.0000
92	12382.0660	19600.4448	0.2000	10.0000
93	6039.6277	15103.6589	0.2000	10.0000
94	12790.5877	16320.1518	0.2000	10.0000
95	13829.0437	572.9090	0.2000	10.0000
96	9439.8842	17589.3134	0.2000	10.0000
97	6166.4955	10011.4158	0.2000	10.0000
98	1107.4725	7521.8014	0.2000	10.0000
99	9476.3497	3999.7796	0.2000	10.0000
100	8649.3368	13291.6500	0.2000	10.0000
101	14227.9320	12477.9730	0.2000	10.0000
102	13777.6069	4356.6219	0.2000	10.0000
103	7334.7083	3535.9382	0.2000	10.0000
104	2794.4929	4564.2342	0.2000	10.0000
105	7526.7106	15221.4322	0.2000	10.0000
106	11485.4972	1585.9813	0.2000	10.0000
107	15557.9321	16829.5279	0.2000	10.0000
108	18472.2252	17555.4790	0.2000	10.0000
109	3442.3586	7003.5419	0.2000	10.0000
110	7258.1803	6122.4824	0.2000	10.0000
111	14347.7990	14588.4397	0.0000	0.0000
112	3878.3447	8723.0080	0.0000	0.0000
113	9551.0651	2015.5465	0.0000	0.0000
114	10672.2794	18799.2448	0.0000	0.0000
115	13268.7665	3127.7036	0.0000	0.0000
116	4098.8468	4552.2135	0.0000	0.0000
117	4947.2627	6840.4964	0.0000	0.0000
118	15528.0758	19904.9042	0.0000	0.0000
119	5999.4100	13372.1389	0.0000	0.0000
120	6961.3680	10432.8748	0.0000	0.0000
